Frame;DeltaTime;FPS
Average;0.00148728;672
0;0.0371828;27
1;0.0013777;726
2;0.0040513;247
3;0.0028315;353
4;0.0046358;216
5;0.0011916;839
6;0.0010822;924
7;0.0009147;1093
8;0.0010826;924
9;0.0014756;678
10;0.0020005;500
11;0.0011837;845
12;0.0010524;950
13;0.0012651;790
14;0.0013472;742
15;0.0018281;547
16;0.0019738;507
17;0.0011039;906
18;0.0010754;930
19;0.0012552;797
20;0.0012293;813
21;0.0012954;772
22;0.0011671;857
23;0.0011587;863
24;0.0009592;1043
25;0.0009766;1024
26;0.0010052;995
27;0.001187;842
28;0.0012725;786
29;0.0017061;586
30;0.0020737;482
31;0.0011162;896
32;0.0019584;511
33;0.0012702;787
34;0.001093;915
35;0.001015;985
36;0.0010964;912
37;0.0009018;1109
38;0.0010578;945
39;0.0012082;828
40;0.0012637;791
41;0.0016855;593
42;0.0020887;479
43;0.0026605;376
44;0.0014618;684
45;0.0010005;1000
46;0.0009528;1050
47;0.0009789;1022
48;0.0009187;1088
49;0.0009152;1093
50;0.0009456;1058
51;0.0009882;1012
52;0.0009939;1006
53;0.0011669;857
54;0.0017112;584
55;0.0029431;340
56;0.0012233;817
57;0.0013378;747
58;0.0012624;792
59;0.0011199;893
60;0.0011907;840
61;0.001137;880
62;0.0010122;988
63;0.0010761;929
64;0.0011087;902
65;0.0011308;884
66;0.0021685;461
67;0.0027122;369
68;0.0013218;757
69;0.0012507;800
70;0.0013515;740
71;0.0011258;888
72;0.0011365;880
73;0.0011041;906
74;0.0011848;844
75;0.0036915;271
76;0.0030736;325
77;0.0017149;583
78;0.0011634;860
79;0.0009313;1074
80;0.0009929;1007
81;0.0009925;1008
82;0.0010048;995
83;0.0009478;1055
84;0.0009765;1024
85;0.0011658;858
86;0.001069;935
87;0.0011012;908
88;0.001669;599
89;0.002089;479
90;0.0023354;428
91;0.0012634;792
92;0.0009742;1026
93;0.0009558;1046
94;0.0010597;944
95;0.000929;1076
96;0.0011952;837
97;0.0009651;1036
98;0.0009602;1041
99;0.0011646;859
100;0.0013681;731
101;0.0294294;34
102;0.0341291;29
103;0.0072124;139
104;0.0041725;240
105;0.0031382;319
106;0.001943;515
107;0.0015222;657
108;0.0015999;625
109;0.0015472;646
110;0.0012716;786
111;0.0020577;486
112;0.0011533;867
113;0.0014453;692
114;0.0018677;535
115;0.0018503;540
116;0.0011593;863
117;0.001339;747
118;0.0011775;849
119;0.001072;933
120;0.0011423;875
121;0.0010204;980
122;0.0011179;895
123;0.0025697;389
124;0.0012272;815
125;0.001731;578
126;0.0013617;734
127;0.0012935;773
128;0.001208;828
129;0.0009668;1034
130;0.001273;786
131;0.0011027;907
132;0.0010765;929
133;0.0010885;919
134;0.0011117;900
135;0.0011425;875
136;0.0025766;388
137;0.0019644;509
