Frame;DeltaTime;FPS
Average;0.00132871;753
0;0.0374723;27
1;0.004761;210
2;0.0046298;216
3;0.0011469;872
4;0.0014847;674
5;0.0012398;807
6;0.0019808;505
7;0.0012023;832
8;0.0011308;884
9;0.00133;752
10;0.0009665;1035
11;0.0009326;1072
12;0.0011524;868
13;0.0016429;609
14;0.0010432;959
15;0.0008625;1159
16;0.0014077;710
17;0.0010602;943
18;0.0009808;1020
19;0.0009722;1029
20;0.001468;681
21;0.0010262;974
22;0.0008983;1113
23;0.0009112;1097
24;0.000992;1008
25;0.0010747;930
26;0.001042;960
27;0.0009101;1099
28;0.0017305;578
29;0.001228;814
30;0.0014913;671
31;0.001217;822
32;0.0012804;781
33;0.0013085;764
34;0.0017298;578
35;0.0010348;966
36;0.0012747;784
37;0.0010744;931
38;0.0011306;884
39;0.0010475;955
40;0.001045;957
41;0.0037441;267
42;0.0019904;502
43;0.0013088;764
44;0.0012377;808
45;0.0016686;599
46;0.0010439;958
47;0.0010308;970
48;0.0009303;1075
49;0.0010517;951
50;0.0011372;879
51;0.0009271;1079
52;0.0011925;839
53;0.0017624;567
54;0.0011032;906
55;0.0010593;944
56;0.0010297;971
57;0.0009652;1036
58;0.0010647;939
59;0.0009957;1004
60;0.0017638;567
61;0.0012189;820
62;0.0010126;988
63;0.0010308;970
64;0.0009242;1082
65;0.0009673;1034
66;0.0009476;1055
67;0.0021539;464
68;0.0025923;386
69;0.0011193;893
70;0.0010216;979
71;0.001092;916
72;0.0009597;1042
73;0.0018445;542
74;0.0010077;992
75;0.0010408;961
76;0.0011733;852
77;0.0011611;861
78;0.0013425;745
79;0.0025013;400
80;0.0010988;910
81;0.0010798;926
82;0.0009375;1067
83;0.0009407;1063
84;0.0009776;1023
85;0.001071;934
86;0.0011421;876
87;0.0015014;666
88;0.0010513;951
89;0.0008983;1113
90;0.0010561;947
91;0.0015283;654
92;0.0011949;837
93;0.00105;952
94;0.0017087;585
95;0.0010483;954
96;0.00092;1087
97;0.0009537;1049
98;0.0009946;1005
99;0.0010174;983
100;0.0010033;997
101;0.0015889;629
102;0.0010689;936
103;0.0009264;1079
104;0.0016555;604
105;0.0011402;877
106;0.0010855;921
107;0.0021511;465
108;0.0012794;782
109;0.0011958;836
110;0.0010497;953
111;0.0009088;1100
112;0.0009414;1062
113;0.0009715;1029
114;0.0010391;962
115;0.0011289;886
116;0.0020186;495
117;0.0010795;926
118;0.0010075;993
119;0.0011395;878
120;0.0012042;830
121;0.001918;521
122;0.0011399;877
123;0.0012747;784
124;0.001232;812
125;0.0009388;1065
126;0.0010247;976
127;0.0009806;1020
128;0.0010877;919
129;0.0029519;339
130;0.0010634;940
131;0.0010276;973
132;0.0009815;1019
133;0.0011689;856
134;0.0024256;412
135;0.0010638;940
136;0.0010752;930
137;0.0010124;988
138;0.0009951;1005
139;0.0009673;1034
140;0.001145;873
141;0.0022754;439
142;0.0019427;515
143;0.0013683;731
144;0.0012621;792
145;0.0012963;771
146;0.0018491;541
147;0.0010623;941
148;0.0009441;1059
149;0.0009805;1020
150;0.0010459;956
151;0.0009811;1019
152;0.0017142;583
153;0.0013918;718
154;0.0012084;828
155;0.0019297;518
156;0.0014645;683
157;0.0010785;927
158;0.001138;879
159;0.0017145;583
160;0.0011051;905
161;0.0010247;976
162;0.0010455;956
163;0.0010024;998
164;0.001794;557
165;0.0012551;797
166;0.0016592;603
167;0.0011066;904
168;0.0011041;906
169;0.0011903;840
170;0.0009548;1047
171;0.0009335;1071
172;0.0023569;424
173;0.0009802;1020
174;0.000948;1055
175;0.0009549;1047
176;0.0014267;701
177;0.0012272;815
178;0.0012759;784
179;0.0017007;588
180;0.0011382;879
181;0.0009971;1003
182;0.0009615;1040
183;0.0011826;846
184;0.0010601;943
185;0.0009715;1029
186;0.0017979;556
187;0.0011241;890
188;0.0010983;910
189;0.0017993;556
190;0.0014405;694
191;0.0010425;959
192;0.001108;903
193;0.0016529;605
194;0.0009888;1011
195;0.0009177;1090
196;0.0009338;1071
197;0.0010044;996
198;0.0010761;929
199;0.0024223;413
200;0.0010398;962
201;0.0015954;627
202;0.0010729;932
203;0.0009779;1023
204;0.0009943;1006
205;0.0010487;954
206;0.0015446;647
