Frame;DeltaTime;FPS
Average;0.00392213;255
0;0.0247781;40
1;0.0071788;139
2;0.0069113;145
3;0.0039167;255
4;0.0032551;307
5;0.0032792;305
6;0.0046478;215
7;0.0049619;202
8;0.003108;322
9;0.0030594;327
10;0.0035194;284
11;0.0046937;213
12;0.0035124;285
13;0.0030247;331
14;0.0035665;280
15;0.0038896;257
16;0.0034134;293
17;0.0029639;337
18;0.003838;261
19;0.0032461;308
20;0.0065009;154
21;0.002684;373
22;0.0032651;306
23;0.0028096;356
24;0.0034699;288
25;0.0063714;157
26;0.0045827;218
27;0.0029997;333
28;0.003194;313
29;0.003803;263
30;0.0025358;394
31;0.0045921;218
32;0.0034236;292
33;0.0056507;177
34;0.0036908;271
35;0.0049128;204
36;0.0055722;179
37;0.0042173;237
38;0.0042153;237
39;0.0031456;318
40;0.0050385;198
41;0.0036604;273
42;0.0061325;163
43;0.0074172;135
44;0.0076624;131
45;0.0071519;140
46;0.0038004;263
47;0.0043698;229
48;0.0036382;275
49;0.0051662;194
50;0.0038685;258
51;0.0044017;227
52;0.0029467;339
53;0.0046809;214
54;0.0032251;310
55;0.0033199;301
56;0.0031459;318
57;0.0047605;210
58;0.0035039;285
59;0.0067142;149
60;0.0040875;245
61;0.0034614;289
62;0.0029213;342
63;0.005036;199
64;0.0031327;319
65;0.0050019;200
66;0.0030632;326
67;0.0062102;161
68;0.0038376;261
69;0.003767;265
70;0.0028972;345
71;0.0047635;210
72;0.0040284;248
73;0.0031534;317
74;0.0048427;206
75;0.006397;156
76;0.0029247;342
77;0.003162;316
78;0.0029357;341
79;0.0036895;271
80;0.0030541;327
81;0.0033179;301
82;0.003911;256
83;0.0030606;327
84;0.0039576;253
85;0.0026621;376
86;0.003348;299
87;0.0027144;368
88;0.002906;344
89;0.0047248;212
90;0.0034267;292
91;0.0031867;314
92;0.0028439;352
93;0.0032049;312
94;0.0046511;215
95;0.0033312;300
96;0.0028264;354
97;0.0032833;305
98;0.0033773;296
99;0.0037601;266
100;0.0029992;333
101;0.0023959;417
102;0.0033278;300
103;0.0029736;336
104;0.0044709;224
105;0.0024952;401
106;0.00318;314
107;0.0028298;353
108;0.0032536;307
109;0.0051188;195
110;0.0023399;427
111;0.0033083;302
112;0.0031129;321
113;0.0032224;310
114;0.005279;189
115;0.0029572;338
116;0.003363;297
117;0.0031562;317
118;0.0033267;301
119;0.0038603;259
120;0.0028264;354
121;0.0035876;279
122;0.0041495;241
123;0.0064178;156
124;0.002574;389
125;0.0046697;214
126;0.0031362;319
127;0.006018;166
128;0.0030414;329
129;0.0054069;185
130;0.0040226;249
131;0.0053134;188
132;0.0029682;337
133;0.0035443;282
134;0.0032127;311
135;0.0059853;167
136;0.003075;325
137;0.0031964;313
138;0.0029018;345
139;0.005099;196
140;0.0030278;330
141;0.0050825;197
142;0.002975;336
143;0.0049679;201
144;0.003086;324
145;0.002484;403
146;0.0034493;290
147;0.0028053;356
148;0.0033723;297
149;0.0036002;278
150;0.0048988;204
151;0.0035585;281
152;0.0026584;376
153;0.0032318;309
154;0.0052163;192
155;0.0036289;276
156;0.0034503;290
157;0.0035151;284
158;0.005887;170
159;0.0024301;412
160;0.0025449;393
161;0.0033054;303
162;0.0045902;218
163;0.0046022;217
164;0.0025284;396
165;0.0043277;231
166;0.0027379;365
