Frame;DeltaTime;FPS
Average;0.0036774;272
0;0.046098;22
1;0.0189717;53
2;0.0073536;136
3;0.0106834;94
4;0.0047923;209
5;0.0112895;89
6;0.0045747;219
7;0.0055929;179
8;0.0082003;122
9;0.0050386;198
10;0.0106264;94
11;0.0051643;194
12;0.0096314;104
13;0.0044618;224
14;0.0065883;152
15;0.0034385;291
16;0.0036517;274
17;0.0050998;196
18;0.0031412;318
19;0.0071013;141
20;0.0031689;316
21;0.0032053;312
22;0.0030882;324
23;0.0053333;188
24;0.0028803;347
25;0.0033536;298
26;0.0038695;258
27;0.0035059;285
28;0.0045444;220
29;0.0030602;327
30;0.0027978;357
31;0.0031501;317
32;0.0035002;286
33;0.0036146;277
34;0.0035467;282
35;0.0053086;188
36;0.0041872;239
37;0.0037956;263
38;0.0031146;321
39;0.0036556;274
40;0.0033957;294
41;0.0026515;377
42;0.0030504;328
43;0.0030063;333
44;0.0033018;303
45;0.0035776;280
46;0.0042628;235
47;0.003087;324
48;0.0029952;334
49;0.0042929;233
50;0.002743;365
51;0.003594;278
52;0.0025629;390
53;0.0025251;396
54;0.0033882;295
55;0.0042364;236
56;0.0027828;359
57;0.0047645;210
58;0.0036908;271
59;0.002855;350
60;0.0027046;370
61;0.0034116;293
62;0.0033784;296
63;0.0040265;248
64;0.0034879;287
65;0.002814;355
66;0.0034858;287
67;0.0027714;361
68;0.0030795;325
69;0.0033875;295
70;0.0028654;349
71;0.0041049;244
72;0.002772;361
73;0.0034254;292
74;0.0039763;251
75;0.0027925;358
76;0.0032299;310
77;0.0032943;304
78;0.00291;344
79;0.0042338;236
80;0.002539;394
81;0.0039217;255
82;0.0077537;129
83;0.0035018;286
84;0.0028979;345
85;0.0059836;167
86;0.0036278;276
87;0.0035867;279
88;0.0034734;288
89;0.0063528;157
90;0.0040266;248
91;0.0070623;142
92;0.0038074;263
93;0.0045413;220
94;0.0031848;314
95;0.0041419;241
96;0.0030892;324
97;0.0032282;310
98;0.0027587;362
99;0.0033033;303
100;0.0025074;399
101;0.0040652;246
102;0.0036409;275
103;0.0031021;322
104;0.0035202;284
105;0.0033452;299
106;0.0030132;332
107;0.0034746;288
108;0.0034093;293
109;0.0030062;333
110;0.0032859;304
111;0.0034512;290
112;0.0031537;317
113;0.0030171;331
114;0.0028761;348
115;0.0042442;236
116;0.0029084;344
117;0.0055321;181
118;0.0036645;273
119;0.003567;280
120;0.0036158;277
121;0.0051901;193
122;0.0034099;293
123;0.0032753;305
124;0.0022773;439
125;0.0025445;393
126;0.0045722;219
127;0.0049048;204
128;0.0031316;319
129;0.0027905;358
130;0.0044806;223
131;0.002988;335
132;0.0029011;345
133;0.0053374;187
134;0.0036336;275
135;0.0033389;299
136;0.0031138;321
137;0.0026868;372
138;0.0027892;359
139;0.0023884;419
140;0.0023406;427
141;0.0030803;325
142;0.0027526;363
143;0.0041013;244
144;0.0048789;205
145;0.0057536;174
146;0.0030209;331
147;0.0051668;194
148;0.0029911;334
149;0.0056743;176
150;0.0029472;339
151;0.0035839;279
152;0.002941;340
153;0.0057624;174
154;0.0029628;338
155;0.0040702;246
156;0.0031616;316
157;0.0037774;265
158;0.0031577;317
159;0.0030647;326
160;0.0032902;304
161;0.0032214;310
162;0.0024305;411
163;0.005505;182
164;0.0028742;348
165;0.0030754;325
166;0.0028045;357
