Frame;DeltaTime;FPS
Average;0.00191592;522
0;0.0319653;31
1;0.0068565;146
2;0.0040841;245
3;0.0017899;559
4;0.0016246;616
5;0.0015939;627
6;0.0016351;612
7;0.0018554;539
8;0.002312;433
9;0.0017896;559
10;0.0018419;543
11;0.0018793;532
12;0.0016905;592
13;0.001634;612
14;0.0017625;567
15;0.0054582;183
16;0.0029609;338
17;0.0020877;479
18;0.0026074;384
19;0.0016547;604
20;0.0016931;591
21;0.0018119;552
22;0.0018432;543
23;0.0018713;534
24;0.0031307;319
25;0.0028701;348
26;0.001608;622
27;0.0015768;634
28;0.0016228;616
29;0.0017278;579
30;0.0018454;542
31;0.0023069;433
32;0.0023459;426
33;0.0016098;621
34;0.0016395;610
35;0.0016125;620
36;0.0015811;632
37;0.001591;629
38;0.0016013;624
39;0.0016044;623
40;0.0022551;443
41;0.0019286;519
42;0.0018309;546
43;0.0017304;578
44;0.0015634;640
45;0.0015431;648
46;0.0015863;630
47;0.0016086;622
48;0.0016248;615
49;0.0024696;405
50;0.0030003;333
51;0.0017325;577
52;0.0017323;577
53;0.0016009;625
54;0.0015698;637
55;0.0015431;648
56;0.0015708;637
57;0.0021779;459
58;0.0023547;425
59;0.0017438;573
60;0.0016915;591
61;0.0015584;642
62;0.0015619;640
63;0.0015581;642
64;0.0015817;632
65;0.0016027;624
66;0.0017808;562
67;0.0017719;564
68;0.0019932;502
69;0.0022133;452
70;0.0017524;571
71;0.0016604;602
72;0.0016341;612
73;0.0016146;619
74;0.0016398;610
75;0.0020704;483
76;0.0017727;564
77;0.0017347;576
78;0.0018123;552
79;0.0016838;594
80;0.0015717;636
81;0.0015651;639
82;0.0015634;640
83;0.0031038;322
84;0.0020352;491
85;0.0017429;574
86;0.0018819;531
87;0.0018957;528
88;0.0017649;567
89;0.0016525;605
90;0.0016816;595
91;0.0021078;474
92;0.0026062;384
93;0.0027331;366
94;0.0028458;351
95;0.0025779;388
96;0.0018597;538
97;0.0021975;455
98;0.0020763;482
99;0.0018862;530
100;0.0022991;435
101;0.0018334;545
102;0.0017219;581
103;0.001798;556
104;0.001567;638
105;0.0015092;663
106;0.0019573;511
107;0.0019257;519
108;0.001702;588
109;0.0017498;571
110;0.0017863;560
111;0.0018079;553
112;0.0018866;530
113;0.0019456;514
114;0.0019279;519
115;0.0017373;576
116;0.0017285;579
117;0.0017904;559
118;0.0018402;543
119;0.0018609;537
120;0.0020935;478
121;0.0019156;522
122;0.0020075;498
123;0.0025647;390
124;0.0019482;513
125;0.0017463;573
126;0.0017856;560
127;0.0017533;570
128;0.0018617;537
129;0.0018475;541
130;0.001879;532
131;0.0020187;495
132;0.00195;513
133;0.0020113;497
134;0.0019474;514
135;0.0019979;501
136;0.0020604;485
137;0.0020764;482
138;0.0035369;283
139;0.0020911;478
140;0.0017112;584
141;0.0017191;582
142;0.0017727;564
143;0.0018451;542
144;0.0019253;519
145;0.0021153;473
146;0.0024112;415
147;0.0030828;324
148;0.002303;434
149;0.0026382;379
150;0.0016779;596
151;0.001639;610
152;0.0021983;455
153;0.0026834;373
154;0.0018175;550
155;0.0018233;548
156;0.0015881;630
157;0.0016357;611
158;0.0015493;645
159;0.001592;628
160;0.0016136;620
161;0.0015965;626
162;0.0019252;519
163;0.0018996;526
164;0.0017389;575
165;0.0015477;646
166;0.0016126;620
167;0.0015981;626
168;0.0015505;645
169;0.0015694;637
170;0.0015527;644
171;0.0018916;529
172;0.0018213;549
173;0.0017821;561
174;0.0016013;624
175;0.0015502;645
176;0.0015712;636
177;0.0016091;621
178;0.0022301;448
179;0.0016991;589
180;0.0018986;527
181;0.0017389;575
182;0.0018059;554
183;0.0019421;515
184;0.0019372;516
185;0.0019124;523
186;0.001773;564
187;0.0017896;559
188;0.0018154;551
189;0.0020442;489
190;0.00176;568
191;0.0021202;472
192;0.0019981;500
193;0.0017618;568
194;0.0017625;567
195;0.001688;592
196;0.0017037;587
197;0.0034707;288
198;0.0035246;284
199;0.0017279;579
200;0.001638;611
201;0.0016381;610
202;0.0016283;614
203;0.0015913;628
204;0.001699;589
205;0.001742;574
206;0.0016806;595
207;0.0017019;588
208;0.0016905;592
209;0.0019521;512
210;0.0016082;622
211;0.0015667;638
212;0.0015817;632
213;0.001722;581
214;0.0016895;592
215;0.0015734;636
216;0.0016032;624
217;0.0016081;622
218;0.0017608;568
219;0.0017245;580
220;0.0015766;634
221;0.0015503;645
222;0.0015655;639
223;0.0018443;542
224;0.0016574;603
225;0.0015906;629
226;0.0015542;643
227;0.0016357;611
228;0.0016897;592
229;0.0016699;599
230;0.0015823;632
231;0.0015446;647
232;0.0017149;583
233;0.0016436;608
234;0.0015603;641
235;0.0015543;643
236;0.001546;647
237;0.0015606;641
238;0.0015948;627
239;0.0016337;612
240;0.0029137;343
241;0.0017696;565
242;0.0016548;604
243;0.0016087;622
