Frame;DeltaTime;FPS
Average;0.00469803;213
0;0.0415382;24
1;0.0067193;149
2;0.0046331;216
3;0.004208;238
4;0.0045368;220
5;0.0041877;239
6;0.004913;204
7;0.005196;192
8;0.0045298;221
9;0.0045158;221
10;0.0045796;218
11;0.0045356;220
12;0.0043142;232
13;0.0041581;240
14;0.0041336;242
15;0.0051639;194
16;0.0042156;237
17;0.004421;226
18;0.004626;216
19;0.0047383;211
20;0.0042292;236
21;0.0041452;241
22;0.005057;198
23;0.0053928;185
24;0.0041937;238
25;0.0044499;225
26;0.0043464;230
27;0.0043163;232
28;0.0048668;205
29;0.0049032;204
30;0.0043628;229
31;0.0043992;227
32;0.0047084;212
33;0.00436;229
34;0.0042784;234
35;0.0045932;218
36;0.00456;219
37;0.0042656;234
38;0.0042402;236
39;0.0048448;206
40;0.0044992;222
41;0.0043433;230
42;0.004532;221
43;0.004424;226
44;0.0042287;236
45;0.0062089;161
46;0.0053212;188
47;0.0044746;223
48;0.0057245;175
49;0.0061193;163
50;0.0044902;223
51;0.0044779;223
52;0.004604;217
53;0.0042856;233
54;0.004215;237
55;0.0045667;219
56;0.0042535;235
57;0.0044237;226
58;0.0045318;221
59;0.0042482;235
60;0.0042704;234
61;0.0043703;229
62;0.004426;226
63;0.0052251;191
64;0.0053889;186
65;0.0047983;208
66;0.0042218;237
67;0.0043313;231
68;0.0052185;192
69;0.0045334;221
70;0.004266;234
71;0.0047891;209
72;0.0053139;188
73;0.0043032;232
74;0.004425;226
75;0.0045964;218
76;0.0044925;223
77;0.0044448;225
78;0.0052454;191
79;0.005311;188
80;0.0045625;219
81;0.0049927;200
82;0.0051214;195
83;0.0047206;212
84;0.0058042;172
85;0.0059237;169
86;0.0074084;135
87;0.0054339;184
88;0.004673;214
89;0.004221;237
90;0.0043441;230
91;0.0054718;183
92;0.0045405;220
93;0.0047772;209
94;0.0062937;159
95;0.0057582;174
96;0.0050457;198
97;0.0041337;242
98;0.0042959;233
99;0.0048853;205
100;0.0041512;241
101;0.0042291;236
102;0.004258;235
103;0.0050461;198
104;0.0048081;208
105;0.004664;214
106;0.0046998;213
107;0.0042128;237
108;0.0043194;232
109;0.0044217;226
110;0.0045469;220
111;0.0043985;227
112;0.004581;218
113;0.0049084;204
114;0.0042823;234
115;0.0040857;245
116;0.0042755;234
117;0.0048458;206
118;0.0042501;235
119;0.0043282;231
120;0.0048139;208
121;0.0061857;162
122;0.0050959;196
123;0.0048058;208
124;0.0053127;188
125;0.0040162;249
126;0.0040562;247
127;0.0046358;216
128;0.0042078;238
129;0.0041886;239
130;0.004416;226
131;0.0045359;220
132;0.0042635;235
133;0.0042431;236
134;0.0044874;223
135;0.0044419;225
136;0.004322;231
137;0.0052693;190
138;0.004786;209
139;0.0043872;228
140;0.0049848;201
141;0.0048553;206
142;0.0041148;243
143;0.0038977;257
144;0.0041039;244
145;0.0041196;243
