Frame;DeltaTime;FPS
Average;0.0125819;79
0;0.0395953;25
1;0.0138842;72
2;0.0120856;83
3;0.0121084;83
4;0.0118046;85
5;0.0118974;84
6;0.0126808;79
7;0.0122801;81
8;0.0122686;82
9;0.0126443;79
10;0.011969;84
11;0.0116253;86
12;0.0116228;86
13;0.0119559;84
14;0.0114622;87
15;0.0112944;89
16;0.0116799;86
17;0.0115116;87
18;0.0115861;86
19;0.0115771;86
20;0.011682;86
21;0.0115829;86
22;0.0114575;87
23;0.0116472;86
24;0.011808;85
25;0.0116715;86
26;0.0119299;84
27;0.012;83
28;0.0120061;83
29;0.0126257;79
30;0.0118192;85
31;0.0113884;88
32;0.0113722;88
33;0.0113824;88
34;0.0112805;89
35;0.0114792;87
36;0.0116777;86
37;0.011437;87
38;0.0113863;88
39;0.0119899;83
40;0.0116174;86
41;0.0116187;86
42;0.011585;86
43;0.0116783;86
44;0.0117574;85
45;0.0115276;87
46;0.0115848;86
47;0.011633;86
48;0.0121479;82
49;0.0129125;77
50;0.0113985;88
51;0.0116409;86
52;0.0116555;86
53;0.0123203;81
54;0.0119163;84
55;0.011847;84
56;0.0117842;85
57;0.0128536;78
58;0.0127097;79
59;0.0122795;81
60;0.0128794;78
61;0.0119745;84
62;0.0118845;84
63;0.0123387;81
64;0.0119347;84
65;0.0116409;86
66;0.0115658;86
67;0.0116107;86
68;0.0112585;89
69;0.0114612;87
70;0.0116684;86
71;0.011426;88
72;0.0115698;86
73;0.0118744;84
74;0.0116459;86
75;0.0115324;87
76;0.011766;85
77;0.0117496;85
78;0.012703;79
79;0.0114872;87
80;0.0114378;87
81;0.0116598;86
82;0.0117237;85
83;0.0122886;81
84;0.01319;76
85;0.0114622;87
86;0.0117432;85
87;0.0116856;86
88;0.0118397;84
89;0.0119343;84
90;0.0116519;86
91;0.0119104;84
92;0.01129;89
93;0.0137146;73
94;0.0132156;76
95;0.0125254;80
96;0.0142403;70
97;0.0124363;80
98;0.0115475;87
99;0.0116237;86
100;0.0118374;84
101;0.0120484;83
102;0.0121509;82
103;0.0122013;82
104;0.0126859;79
105;0.012419;81
106;0.0123118;81
107;0.0123278;81
108;0.0125859;79
109;0.0126958;79
110;0.0129604;77
111;0.0140277;71
112;0.0133641;75
113;0.0135864;74
114;0.0138294;72
115;0.0143478;70
116;0.0142928;70
117;0.0144027;69
118;0.0148179;67
119;0.0146724;68
120;0.0143591;70
121;0.0140944;71
122;0.0137768;73
123;0.0137426;73
124;0.0132773;75
125;0.0130956;76
126;0.0128048;78
127;0.012711;79
128;0.0130344;77
129;0.0128217;78
130;0.0125156;80
131;0.0123587;81
132;0.0122863;81
133;0.0125545;80
134;0.0131922;76
135;0.0123102;81
136;0.0127143;79
137;0.0122703;81
138;0.0125518;80
139;0.0122178;82
140;0.0123981;81
141;0.0125231;80
142;0.0124394;80
143;0.0121732;82
144;0.0122834;81
145;0.0123613;81
146;0.0123818;81
147;0.0121401;82
148;0.0130018;77
149;0.012083;83
150;0.0121199;83
151;0.012108;83
152;0.0123433;81
153;0.0137798;73
154;0.0113703;88
155;0.0115614;86
156;0.0114548;87
157;0.0121201;83
158;0.0112938;89
159;0.0115092;87
160;0.0120723;83
161;0.0114971;87
162;0.0113604;88
163;0.0116242;86
164;0.0116269;86
165;0.0115307;87
166;0.0114725;87
167;0.0117144;85
168;0.0115819;86
169;0.0125251;80
170;0.0112702;89
171;0.0115048;87
172;0.0115133;87
173;0.0116289;86
174;0.0114098;88
175;0.0115039;87
176;0.0114021;88
177;0.0119302;84
178;0.0124242;80
179;0.0115441;87
180;0.0117533;85
181;0.0123993;81
182;0.0118951;84
183;0.0114387;87
184;0.0112527;89
185;0.011378;88
186;0.0114143;88
187;0.0119853;83
188;0.0114643;87
189;0.0118089;85
190;0.0113359;88
191;0.0115575;87
192;0.0126634;79
193;0.0119442;84
194;0.0115995;86
195;0.0113197;88
196;0.0113231;88
197;0.0112497;89
198;0.0113061;88
199;0.0111929;89
200;0.011718;85
201;0.0112141;89
202;0.0118669;84
203;0.0116434;86
204;0.0122142;82
205;0.0119391;84
206;0.0114477;87
207;0.012125;82
208;0.0129618;77
209;0.0134291;74
210;0.0120677;83
211;0.0116747;86
212;0.0115306;87
213;0.0112953;89
214;0.0113577;88
215;0.0113786;88
216;0.0116344;86
217;0.011589;86
218;0.0113495;88
219;0.0124579;80
220;0.0116564;86
221;0.0113122;88
222;0.011391;88
223;0.0115774;86
224;0.011528;87
225;0.0122518;82
226;0.0149047;67
227;0.0116935;86
228;0.011715;85
229;0.0116094;86
230;0.0116169;86
231;0.0115632;86
232;0.0118394;84
233;0.0118112;85
234;0.0119442;84
235;0.0119435;84
236;0.012066;83
237;0.012023;83
238;0.0118929;84
239;0.0118818;84
240;0.0118492;84
241;0.012185;82
242;0.0121946;82
243;0.0121401;82
244;0.012574;80
245;0.012109;83
246;0.0119631;84
247;0.0119426;84
248;0.0118143;85
249;0.0120855;83
250;0.0119929;83
251;0.011973;84
252;0.0120443;83
253;0.0114031;88
254;0.011504;87
255;0.011544;87
256;0.0113006;88
257;0.0117269;85
258;0.0114628;87
259;0.0113777;88
260;0.0114145;88
261;0.0116278;86
262;0.0121628;82
263;0.0134956;74
264;0.0126251;79
265;0.0122706;81
266;0.0130197;77
267;0.0117988;85
268;0.0120561;83
269;0.0121466;82
270;0.0122818;81
271;0.0120692;83
272;0.0124952;80
273;0.013055;77
274;0.0130948;76
275;0.0116998;85
276;0.01192;84
277;0.0119141;84
278;0.0118021;85
279;0.0120588;83
280;0.0122691;82
281;0.0122333;82
282;0.0122133;82
283;0.0120468;83
284;0.0122193;82
285;0.0132738;75
286;0.0121278;82
287;0.0125205;80
288;0.0123195;81
289;0.0132974;75
290;0.0126619;79
291;0.0143871;70
292;0.0133421;75
293;0.0126156;79
294;0.0128552;78
295;0.0127886;78
296;0.0128371;78
297;0.0127872;78
298;0.0126156;79
299;0.0130359;77
300;0.0133682;75
301;0.0128116;78
302;0.0125793;79
303;0.0127125;79
304;0.0135624;74
305;0.0131504;76
306;0.012736;79
307;0.0135491;74
308;0.0127455;78
309;0.0127312;79
310;0.0126856;79
311;0.012609;79
312;0.0124876;80
313;0.0124539;80
314;0.0125081;80
315;0.0122356;82
316;0.0122349;82
317;0.0126807;79
318;0.0126969;79
319;0.0124854;80
320;0.0125089;80
321;0.0121532;82
322;0.0121188;83
323;0.0120695;83
324;0.0125254;80
325;0.0123998;81
326;0.0114949;87
327;0.0117233;85
328;0.0117378;85
329;0.011701;85
330;0.0115358;87
331;0.0116574;86
332;0.0117709;85
333;0.0117528;85
334;0.0115456;87
335;0.012098;83
336;0.0118363;84
337;0.0117405;85
338;0.0116032;86
339;0.0119353;84
340;0.0116947;86
341;0.0127014;79
342;0.0216314;46
343;0.0222049;45
344;0.0222558;45
345;0.0177494;56
346;0.0127993;78
347;0.0147938;68
348;0.0147265;68
349;0.0158531;63
350;0.0172575;58
351;0.0159729;63
352;0.018727;53
353;0.0141352;71
354;0.0132561;75
355;0.014733;68
356;0.0192252;52
357;0.0116213;86
358;0.0118998;84
359;0.0122004;82
360;0.0126186;79
361;0.0132207;76
362;0.0134969;74
363;0.0131201;76
364;0.0130649;77
365;0.0122138;82
366;0.0167651;60
367;0.0117976;85
368;0.0115361;87
369;0.0117387;85
370;0.0112996;88
371;0.0127729;78
372;0.0119346;84
373;0.0115534;87
374;0.0118775;84
375;0.0114089;88
376;0.0116845;86
377;0.0118466;84
378;0.0118674;84
379;0.0118757;84
380;0.0127577;78
381;0.0125296;80
382;0.0123571;81
383;0.0127166;79
384;0.0126361;79
385;0.0120674;83
386;0.0120123;83
387;0.0119317;84
388;0.0122799;81
389;0.0122605;82
390;0.0120433;83
391;0.0120685;83
392;0.0121123;83
393;0.0126614;79
394;0.0123433;81
395;0.0121476;82
396;0.0121939;82
397;0.0121105;83
398;0.0122088;82
399;0.0123035;81
400;0.0122685;82
401;0.012308;81
402;0.0123521;81
403;0.0123358;81
404;0.0125494;80
405;0.0123493;81
406;0.0129626;77
407;0.0125841;79
408;0.0134418;74
409;0.0134582;74
410;0.0122894;81
411;0.012135;82
412;0.0127273;79
413;0.0127786;78
414;0.0120105;83
415;0.0127887;78
416;0.0125764;80
417;0.0126009;79
418;0.0132433;76
419;0.012916;77
420;0.0127006;79
421;0.0128669;78
422;0.0123683;81
423;0.012771;78
424;0.013342;75
425;0.0129613;77
426;0.0126123;79
427;0.0126499;79
428;0.0201731;50
429;0.0268178;37
430;0.0135169;74
431;0.0147815;68
432;0.015229;66
433;0.0137209;73
434;0.0118115;85
435;0.0120668;83
436;0.0123429;81
437;0.0157302;64
438;0.0350824;29
439;0.029806;34
440;0.0164087;61
441;0.0133156;75
442;0.0120002;83
443;0.0123255;81
444;0.0123058;81
445;0.0123368;81
446;0.0125742;80
447;0.012151;82
448;0.0121666;82
449;0.0121326;82
450;0.0123258;81
451;0.012094;83
452;0.0119273;84
453;0.0119719;84
454;0.0117494;85
455;0.0119293;84
456;0.0119628;84
457;0.012416;81
458;0.0118853;84
459;0.0120953;83
460;0.0127794;78
461;0.0127515;78
462;0.012526;80
463;0.0121684;82
464;0.0124533;80
465;0.0124142;81
466;0.01265;79
467;0.0126067;79
468;0.0122495;82
469;0.0123285;81
470;0.0123977;81
471;0.0119193;84
472;0.0118605;84
473;0.0186802;54
474;0.0125399;80
475;0.0121477;82
476;0.0161244;62
477;0.0133909;75
478;0.0120595;83
479;0.0118573;84
480;0.0119575;84
481;0.0121624;82
482;0.0120524;83
483;0.0120273;83
484;0.0123001;81
485;0.0120573;83
486;0.0129311;77
487;0.0122837;81
488;0.0134486;74
489;0.013852;72
490;0.0129572;77
491;0.0122673;82
492;0.0128615;78
493;0.0115151;87
494;0.0115688;86
495;0.0115619;86
496;0.01198;83
497;0.0123104;81
498;0.0117904;85
499;0.011662;86
