Frame;DeltaTime;FPS
Average;0.00449319;223
0;0.0176753;57
1;0.0069979;143
2;0.0061474;163
3;0.0046122;217
4;0.0044901;223
5;0.0041057;244
6;0.0041133;243
7;0.0043784;228
8;0.0049008;204
9;0.00448;223
10;0.004693;213
11;0.0051243;195
12;0.0043896;228
13;0.004202;238
14;0.0044867;223
15;0.0042322;236
16;0.0041306;242
17;0.0041723;240
18;0.0045522;220
19;0.0043493;230
20;0.0043197;231
21;0.0056135;178
22;0.0054946;182
23;0.0041429;241
24;0.0049489;202
25;0.0043334;231
26;0.0046946;213
27;0.0045047;222
28;0.0052273;191
29;0.0046656;214
30;0.0042898;233
31;0.0052353;191
32;0.0046763;214
33;0.004165;240
34;0.0042585;235
35;0.0040961;244
36;0.0043394;230
37;0.0041268;242
38;0.0042035;238
39;0.0040525;247
40;0.0041479;241
41;0.0040526;247
42;0.0042714;234
43;0.0040599;246
44;0.0041099;243
45;0.004411;227
46;0.0043921;228
47;0.0038579;259
48;0.0040632;246
49;0.0042747;234
50;0.0047435;211
51;0.0039268;255
52;0.0040895;245
53;0.0042922;233
54;0.0041024;244
55;0.0040806;245
56;0.0042489;235
57;0.0043964;227
58;0.0041479;241
59;0.0041995;238
60;0.0044418;225
61;0.0041629;240
62;0.004097;244
63;0.0041053;244
64;0.0045787;218
65;0.0042468;235
66;0.0041436;241
67;0.0042086;238
68;0.0044863;223
69;0.0042451;236
70;0.0041805;239
71;0.0055903;179
72;0.0047128;212
73;0.0046411;215
74;0.0045387;220
75;0.0042184;237
76;0.0041312;242
77;0.0041235;243
78;0.0042816;234
79;0.0042327;236
80;0.0041042;244
81;0.0041382;242
82;0.0041304;242
83;0.0041961;238
84;0.0040485;247
85;0.0040897;245
86;0.0043698;229
87;0.004194;238
88;0.00412;243
89;0.0043352;231
90;0.0041805;239
91;0.0043418;230
92;0.0042481;235
93;0.0044089;227
94;0.0046915;213
95;0.0053746;186
96;0.0048513;206
97;0.0043335;231
98;0.004378;228
99;0.004293;233
100;0.0044317;226
101;0.0044024;227
102;0.0044308;226
103;0.0047439;211
104;0.0044526;225
105;0.0040417;247
106;0.0040954;244
107;0.0049715;201
108;0.004389;228
109;0.0042297;236
110;0.004845;206
111;0.0043787;228
112;0.0039003;256
113;0.004015;249
114;0.0049895;200
115;0.0046368;216
116;0.0041895;239
117;0.00456;219
118;0.0050257;199
119;0.004348;230
120;0.0044643;224
121;0.0060397;166
122;0.0043432;230
123;0.0044741;224
124;0.0054449;184
125;0.0047765;209
126;0.0044824;223
127;0.0050383;198
128;0.0048538;206
129;0.0049007;204
130;0.0047173;212
131;0.0046913;213
132;0.0044959;222
133;0.0047757;209
134;0.0048717;205
135;0.0040718;246
136;0.0039861;251
137;0.0042521;235
138;0.0055175;181
139;0.0041495;241
140;0.0041871;239
141;0.004105;244
142;0.0049349;203
143;0.0048229;207
144;0.0055094;182
145;0.004794;209
146;0.0053815;186
147;0.0050726;197
148;0.0040569;246
149;0.00449;223
150;0.0040732;246
151;0.004303;232
152;0.0040707;246
153;0.0055591;180
154;0.0040601;246
155;0.0038211;262
156;0.0038721;258
157;0.0041483;241
158;0.0040421;247
159;0.003824;262
160;0.0040721;246
161;0.0047828;209
162;0.0045998;217
163;0.0046166;217
164;0.0052968;189
165;0.0046513;215
166;0.0044348;225
167;0.0052757;190
168;0.0051176;195
169;0.004234;236
170;0.0040959;244
171;0.0048687;205
172;0.0044684;224
173;0.0041067;244
174;0.0040936;244
175;0.0041801;239
176;0.0042755;234
177;0.0042492;235
178;0.0050989;196
179;0.0047081;212
180;0.0042879;233
181;0.0043456;230
182;0.0040991;244
183;0.0041734;240
184;0.0040303;248
185;0.0044266;226
186;0.0047765;209
187;0.0042502;235
188;0.0040935;244
189;0.0043875;228
190;0.0042428;236
191;0.0042803;234
192;0.0045945;218
193;0.0045018;222
194;0.0040824;245
195;0.003999;250
196;0.0046012;217
197;0.0041631;240
198;0.004214;237
199;0.0045315;221
200;0.0048305;207
201;0.0044881;223
202;0.0065733;152
203;0.0059852;167
204;0.0038156;262
205;0.0041218;243
206;0.00417;240
207;0.0048959;204
208;0.0039611;252
209;0.004987;201
210;0.0047774;209
211;0.0039518;253
212;0.0041735;240
213;0.0045424;220
214;0.0042604;235
215;0.0042272;237
216;0.0042191;237
217;0.0043243;231
218;0.004252;235
219;0.004203;238
220;0.00486;206
221;0.0048562;206
222;0.0040986;244
223;0.0040193;249
224;0.0043459;230
225;0.0041818;239
226;0.0041878;239
227;0.0040934;244
228;0.0046153;217
229;0.0043956;228
230;0.0039287;255
231;0.0042568;235
232;0.0044197;226
233;0.0040328;248
234;0.0040504;247
235;0.0041206;243
236;0.0041457;241
237;0.0040873;245
238;0.0040593;246
239;0.0041164;243
240;0.0041919;239
241;0.0041241;242
242;0.0041161;243
243;0.0042934;233
244;0.0042362;236
245;0.0042051;238
246;0.0044025;227
247;0.0046705;214
248;0.004507;222
249;0.0041937;238
250;0.00423;236
251;0.0041888;239
252;0.0043189;232
253;0.0048303;207
254;0.0054049;185
255;0.0038907;257
256;0.0039399;254
257;0.0042859;233
258;0.003921;255
259;0.0041722;240
260;0.0047269;212
261;0.0045237;221
262;0.0039842;251
263;0.0043269;231
264;0.0045621;219
265;0.0039741;252
266;0.0039595;253
267;0.0040876;245
268;0.0041087;243
269;0.0039998;250
270;0.0040118;249
271;0.0049371;203
272;0.0042044;238
273;0.0041338;242
274;0.0041725;240
275;0.0043557;230
276;0.0043767;228
277;0.0042379;236
278;0.0052404;191
279;0.005829;172
280;0.0041841;239
281;0.0042051;238
282;0.0045422;220
283;0.0042397;236
284;0.0041914;239
285;0.0043576;229
286;0.005091;196
287;0.0042008;238
288;0.0040969;244
289;0.0042314;236
290;0.0042489;235
291;0.0043336;231
292;0.0049691;201
293;0.0051538;194
294;0.0041894;239
295;0.0041915;239
296;0.0048354;207
297;0.0043506;230
298;0.0044262;226
299;0.0043884;228
300;0.0043842;228
301;0.0045038;222
302;0.0044498;225
303;0.0045455;220
304;0.0043449;230
305;0.0048774;205
306;0.0043245;231
307;0.0042522;235
308;0.0042914;233
309;0.004305;232
310;0.0043214;231
311;0.0042463;235
312;0.0044101;227
313;0.0057976;172
314;0.0041935;238
315;0.004076;245
316;0.0042456;236
317;0.0044101;227
318;0.0042851;233
319;0.0050528;198
320;0.0046115;217
321;0.0042514;235
322;0.0041843;239
323;0.0044261;226
324;0.0048928;204
325;0.0044009;227
326;0.0044977;222
327;0.0051727;193
328;0.0046055;217
329;0.0044754;223
330;0.0044585;224
331;0.00534;187
332;0.004387;228
333;0.0043783;228
334;0.004533;221
335;0.0043825;228
336;0.0043397;230
337;0.0044138;227
338;0.0044576;224
339;0.0043723;229
340;0.0043849;228
341;0.0044954;222
342;0.0044497;225
343;0.0043384;230
344;0.0042311;236
345;0.0046154;217
346;0.00455;220
347;0.0043559;230
348;0.004373;229
349;0.0044062;227
350;0.0043779;228
351;0.0044375;225
352;0.0045421;220
353;0.0045012;222
354;0.0045112;222
355;0.0045504;220
356;0.0044938;223
357;0.0058472;171
358;0.0043643;229
359;0.0048551;206
360;0.0048507;206
361;0.0047567;210
362;0.0045535;220
363;0.004983;201
364;0.0050564;198
365;0.005164;194
366;0.0046657;214
367;0.004914;204
368;0.0056982;175
369;0.0045311;221
370;0.0046133;217
371;0.0047338;211
372;0.0043112;232
373;0.0043364;231
374;0.0052562;190
375;0.0051083;196
376;0.0048176;208
377;0.0046022;217
378;0.004557;219
379;0.0043328;231
380;0.004305;232
381;0.0051841;193
382;0.0051006;196
383;0.0041803;239
384;0.0044521;225
385;0.0043284;231
386;0.0041382;242
387;0.0041038;244
388;0.0043765;228
389;0.0045038;222
390;0.0043468;230
391;0.004892;204
392;0.0044182;226
393;0.0041184;243
394;0.0040821;245
395;0.0048372;207
396;0.00432;231
397;0.0041132;243
398;0.0040628;246
399;0.0042371;236
400;0.0041898;239
401;0.0041435;241
402;0.0053638;186
403;0.0048652;206
404;0.0050634;197
405;0.0053241;188
406;0.0050615;198
407;0.0044677;224
408;0.0041074;243
409;0.0049797;201
410;0.0040481;247
411;0.0040546;247
412;0.0039469;253
413;0.0039061;256
414;0.0040226;249
415;0.0053808;186
416;0.0051385;195
417;0.0042679;234
418;0.0045766;219
419;0.0052379;191
420;0.0046446;215
421;0.0046754;214
422;0.0054641;183
423;0.0043183;232
424;0.004112;243
425;0.0041614;240
426;0.0043515;230
427;0.0042742;234
428;0.004151;241
429;0.0045721;219
430;0.004588;218
431;0.004303;232
432;0.004242;236
433;0.0046312;216
434;0.0042925;233
435;0.0042567;235
436;0.0045999;217
437;0.005153;194
438;0.0043202;231
439;0.0042078;238
440;0.0050251;199
441;0.0045555;220
442;0.004229;236
443;0.0042681;234
444;0.0042445;236
445;0.0042984;233
446;0.0043549;230
447;0.0043603;229
448;0.0043526;230
449;0.004236;236
450;0.0043715;229
451;0.004801;208
452;0.0055648;180
453;0.004548;220
454;0.0050352;199
455;0.0040428;247
456;0.0039018;256
457;0.0044234;226
458;0.0039541;253
459;0.0039687;252
460;0.0045603;219
461;0.0052799;189
462;0.0043048;232
463;0.0049028;204
464;0.0048771;205
465;0.0045128;222
466;0.0047813;209
467;0.0049937;200
468;0.0045591;219
469;0.0053781;186
470;0.0055648;180
471;0.004561;219
472;0.0045686;219
473;0.005108;196
474;0.0046409;215
475;0.0044729;224
476;0.0052768;190
477;0.0048293;207
478;0.0039931;250
479;0.003795;264
480;0.003946;253
481;0.0042643;235
482;0.0040284;248
483;0.0041078;243
484;0.0042934;233
485;0.0041808;239
486;0.0040407;247
487;0.0041711;240
488;0.0042455;236
489;0.0041861;239
490;0.0041792;239
491;0.0042018;238
492;0.0042781;234
493;0.0042214;237
494;0.0041777;239
495;0.0040774;245
496;0.0041843;239
497;0.0043707;229
498;0.0044222;226
499;0.0040565;247
