Frame;DeltaTime;FPS
Average;0.0177779;56
0;0.0512443;20
1;0.0218392;46
2;0.0166401;60
3;0.0168895;59
4;0.0168791;59
5;0.0167701;60
6;0.0174524;57
7;0.0170746;59
8;0.0172655;58
9;0.0170327;59
10;0.0167206;60
11;0.017591;57
12;0.0168427;59
13;0.0168194;59
14;0.0165656;60
15;0.0167878;60
16;0.0196541;51
17;0.0178643;56
18;0.0179265;56
19;0.0186167;54
20;0.0172747;58
21;0.0168405;59
22;0.0166186;60
23;0.0194048;52
24;0.0176589;57
25;0.0170833;59
26;0.0168852;59
27;0.0168727;59
28;0.0166789;60
29;0.0159314;63
30;0.01599;63
31;0.0167175;60
32;0.0196257;51
33;0.0185933;54
34;0.0180462;55
35;0.0179175;56
36;0.0185066;54
37;0.0168939;59
38;0.01606;62
39;0.0184768;54
40;0.0184187;54
41;0.017412;57
42;0.0172404;58
43;0.0172592;58
44;0.0183381;55
45;0.0173126;58
46;0.0169303;59
47;0.0158858;63
48;0.0164062;61
49;0.0164433;61
50;0.0166754;60
51;0.0170239;59
52;0.0171121;58
53;0.0172132;58
54;0.0167699;60
55;0.0179568;56
56;0.0159877;63
57;0.0159701;63
58;0.0166733;60
59;0.0170628;59
60;0.0193263;52
61;0.0179417;56
62;0.0169449;59
63;0.0170485;59
64;0.0194464;51
65;0.0181266;55
66;0.0178646;56
67;0.0183047;55
68;0.0189208;53
69;0.0188662;53
70;0.0209899;48
71;0.0200664;50
72;0.0201627;50
73;0.0201469;50
74;0.0194447;51
75;0.0200574;50
76;0.0204117;49
77;0.0195099;51
78;0.0200291;50
79;0.020274;49
80;0.0188281;53
81;0.0189424;53
82;0.0199067;50
83;0.0202131;49
84;0.0192152;52
85;0.0193103;52
86;0.019593;51
87;0.0206345;48
88;0.0192062;52
89;0.0192558;52
90;0.019005;53
91;0.0188759;53
92;0.0186584;54
93;0.0182954;55
94;0.0181068;55
95;0.0177246;56
96;0.0186326;54
97;0.0174591;57
98;0.016481;61
99;0.017526;57
100;0.0171603;58
101;0.0170968;58
102;0.017095;58
103;0.0167749;60
104;0.0176324;57
105;0.0190746;52
106;0.0156289;64
107;0.0159588;63
108;0.0169424;59
109;0.0171476;58
110;0.0169383;59
111;0.0166144;60
112;0.017022;59
113;0.0164776;61
114;0.0171105;58
115;0.0168325;59
116;0.0167545;60
117;0.0168739;59
118;0.0173876;58
119;0.0167526;60
120;0.017267;58
121;0.0168274;59
122;0.0167895;60
123;0.0169653;59
124;0.0170408;59
125;0.0169856;59
126;0.0171172;58
127;0.0170127;59
128;0.0173413;58
129;0.0170158;59
130;0.019492;51
131;0.0196001;51
132;0.0171557;58
133;0.0177411;56
134;0.0178366;56
135;0.0170067;59
136;0.0175563;57
137;0.0187016;53
138;0.0175162;57
139;0.0174531;57
140;0.0181037;55
141;0.0161953;62
142;0.0158574;63
143;0.0187066;53
144;0.0181348;55
145;0.0172817;58
146;0.0176893;57
147;0.017511;57
148;0.0177203;56
149;0.0178638;56
150;0.0173048;58
151;0.0172786;58
152;0.0180272;55
153;0.0175304;57
154;0.0176785;57
155;0.0174312;57
156;0.01755;57
157;0.0152205;66
158;0.0157502;63
159;0.0161813;62
160;0.0162603;61
161;0.0177;56
162;0.0167354;60
163;0.0190226;53
164;0.0185269;54
165;0.0174826;57
166;0.0169477;59
167;0.0166498;60
168;0.018202;55
169;0.0180148;56
170;0.0173474;58
171;0.0179159;56
172;0.0178241;56
173;0.0180116;56
174;0.0202245;49
175;0.0180472;55
176;0.016923;59
177;0.0157076;64
178;0.0158796;63
179;0.0166298;60
180;0.0169099;59
181;0.0168024;60
182;0.0176265;57
183;0.0167432;60
184;0.0176063;57
185;0.0184637;54
186;0.0174454;57
187;0.0175672;57
188;0.0177793;56
189;0.0175918;57
190;0.0168849;59
191;0.0170755;59
192;0.0173284;58
193;0.0174309;57
194;0.0172939;58
195;0.0179101;56
196;0.0183041;55
197;0.0183223;55
198;0.0185225;54
199;0.0201752;50
200;0.0193498;52
201;0.0185957;54
202;0.0193115;52
203;0.0185989;54
204;0.018246;55
205;0.0187505;53
206;0.018722;53
207;0.0194887;51
208;0.0195926;51
209;0.018744;53
210;0.0185977;54
211;0.018516;54
212;0.0185238;54
213;0.0181484;55
214;0.0180569;55
215;0.0163386;61
216;0.0168659;59
217;0.0174634;57
218;0.0175352;57
219;0.0182967;55
220;0.018124;55
221;0.0182368;55
222;0.0183603;54
223;0.0186632;54
224;0.0181233;55
225;0.0165516;60
226;0.0167305;60
227;0.0177236;56
228;0.0181428;55
229;0.0183362;55
230;0.0180321;55
231;0.0179257;56
232;0.0188985;53
233;0.0171098;58
234;0.0167454;60
235;0.0174039;57
236;0.0175224;57
237;0.0174009;57
238;0.0168854;59
239;0.0166399;60
240;0.0170533;59
241;0.0175478;57
242;0.0169698;59
243;0.0172649;58
244;0.0211383;47
245;0.0172611;58
246;0.0168165;59
247;0.0170486;59
248;0.0204116;49
249;0.0175366;57
250;0.0169596;59
251;0.0173728;58
252;0.0176781;57
253;0.0174379;57
254;0.0199763;50
255;0.0169515;59
256;0.0177596;56
257;0.0186738;54
258;0.0189525;53
259;0.0190095;53
260;0.0193927;52
261;0.0190385;53
262;0.0193025;52
263;0.0192349;52
264;0.0194211;51
