Frame;DeltaTime;FPS
Average;0.00429111;233
0;0.0205768;49
1;0.0075057;133
2;0.0057709;173
3;0.0047458;211
4;0.0046536;215
5;0.005436;184
6;0.004186;239
7;0.0041166;243
8;0.0045718;219
9;0.0053939;185
10;0.0043579;229
11;0.0045183;221
12;0.0046572;215
13;0.0039605;252
14;0.0042219;237
15;0.0047769;209
16;0.0041646;240
17;0.0046745;214
18;0.0048009;208
19;0.0041041;244
20;0.0039026;256
21;0.0039254;255
22;0.0045812;218
23;0.005803;172
24;0.0042138;237
25;0.0045989;217
26;0.0042254;237
27;0.0045309;221
28;0.0041205;243
29;0.0041044;244
30;0.0039684;252
31;0.0039799;251
32;0.0039835;251
33;0.0041333;242
34;0.00399;251
35;0.0040928;244
36;0.0040168;249
37;0.0046184;217
38;0.0042361;236
39;0.0040875;245
40;0.0038824;258
41;0.0044757;223
42;0.0039655;252
43;0.0038442;260
44;0.0043201;231
45;0.0057675;173
46;0.0064041;156
47;0.0042394;236
48;0.0043772;228
49;0.0046393;216
50;0.0037823;264
51;0.0043861;228
52;0.0041316;242
53;0.0043221;231
54;0.0042239;237
55;0.004269;234
56;0.0041851;239
57;0.0041223;243
58;0.0044135;227
59;0.0044856;223
60;0.0041278;242
61;0.0038967;257
62;0.0044295;226
63;0.0039525;253
64;0.0041715;240
65;0.0039923;250
66;0.0041144;243
67;0.0040433;247
68;0.0040651;246
69;0.00395;253
70;0.0045715;219
71;0.0047153;212
72;0.0046409;215
73;0.0053272;188
74;0.0046057;217
75;0.0040367;248
76;0.0038602;259
77;0.0038294;261
78;0.003702;270
79;0.0037353;268
80;0.0038083;263
81;0.0036409;275
82;0.0039493;253
83;0.0040381;248
84;0.0039169;255
85;0.003878;258
86;0.004161;240
87;0.004008;250
88;0.004253;235
89;0.0054234;184
90;0.0049248;203
91;0.0044981;222
92;0.0043615;229
93;0.0043787;228
94;0.0050716;197
95;0.0055521;180
96;0.0040623;246
97;0.0043404;230
98;0.0038528;260
99;0.0039372;254
100;0.003829;261
101;0.0037721;265
102;0.0038979;257
103;0.0044884;223
104;0.0038586;259
105;0.0040175;249
106;0.0039769;251
107;0.0046407;215
108;0.0040853;245
109;0.0041009;244
110;0.0039319;254
111;0.0040807;245
112;0.003937;254
113;0.0039682;252
114;0.0039413;254
115;0.0039931;250
116;0.0038705;258
117;0.0039452;253
118;0.0039872;251
119;0.0049792;201
120;0.0041076;243
121;0.004173;240
122;0.0039878;251
123;0.0045376;220
124;0.0039152;255
125;0.0039659;252
126;0.0041875;239
127;0.0040666;246
128;0.0037945;264
129;0.0038684;259
130;0.0040813;245
131;0.0039701;252
132;0.0040173;249
133;0.0038127;262
134;0.0044707;224
135;0.0042715;234
136;0.0044614;224
137;0.0037438;267
138;0.0044855;223
139;0.004226;237
140;0.0038611;259
141;0.0037223;269
142;0.003919;255
143;0.0037527;266
144;0.0039198;255
145;0.0038371;261
146;0.0044804;223
147;0.0037233;269
148;0.0037569;266
149;0.0038161;262
150;0.0039493;253
151;0.0039624;252
152;0.003882;258
153;0.0039259;255
154;0.0040718;246
155;0.0040795;245
156;0.0039325;254
157;0.0047808;209
158;0.0043377;231
159;0.0040529;247
160;0.0041103;243
161;0.004633;216
162;0.0041484;241
163;0.0038256;261
164;0.0037981;263
165;0.0041618;240
166;0.0037973;263
167;0.0037798;265
168;0.0036576;273
169;0.0039849;251
170;0.003676;272
171;0.003642;275
172;0.0035531;281
173;0.0039104;256
174;0.0038606;259
175;0.0038321;261
176;0.0037435;267
177;0.0039019;256
178;0.0046024;217
179;0.0037454;267
180;0.0037102;270
181;0.0038461;260
182;0.0039354;254
183;0.0037733;265
184;0.0037758;265
185;0.0038699;258
186;0.0039001;256
187;0.0039385;254
188;0.003902;256
189;0.0045475;220
190;0.0039332;254
191;0.0038715;258
192;0.0038673;259
193;0.0041787;239
194;0.0040108;249
195;0.0041714;240
196;0.0039555;253
197;0.0055499;180
198;0.0041335;242
199;0.0041651;240
200;0.0054367;184
201;0.0046168;217
202;0.0043785;228
203;0.0051956;192
204;0.0045618;219
205;0.0040825;245
206;0.0039844;251
207;0.0045974;218
208;0.0042556;235
209;0.0038128;262
210;0.0038477;260
211;0.0037797;265
212;0.0037431;267
213;0.0037074;270
214;0.003774;265
215;0.0039481;253
216;0.0037959;263
217;0.0037168;269
218;0.0037617;266
219;0.0038599;259
220;0.0037361;268
221;0.0037321;268
222;0.0037332;268
223;0.0041077;243
224;0.0037809;264
225;0.0037404;267
226;0.0037779;265
227;0.0041304;242
228;0.0038372;261
229;0.0038098;262
230;0.0037409;267
231;0.0039058;256
232;0.0039713;252
233;0.0038759;258
234;0.0047006;213
235;0.0041091;243
236;0.0039338;254
237;0.0037802;265
238;0.0037308;268
239;0.0037684;265
240;0.0040061;250
241;0.0038677;259
242;0.0042322;236
243;0.0044924;223
244;0.0039668;252
245;0.0039105;256
246;0.0039273;255
247;0.0042921;233
248;0.0039828;251
249;0.003744;267
250;0.0037761;265
251;0.0038244;261
252;0.0038345;261
253;0.0037762;265
254;0.0037848;264
255;0.0040416;247
256;0.0038983;257
257;0.003793;264
258;0.0038221;262
259;0.0040239;249
260;0.0039392;254
261;0.0040987;244
262;0.003801;263
263;0.0040859;245
264;0.0038405;260
265;0.0038712;258
266;0.0038602;259
267;0.0040591;246
268;0.0039035;256
269;0.0039129;256
270;0.0039376;254
271;0.0042216;237
272;0.0040004;250
273;0.0040226;249
274;0.004086;245
275;0.00461;217
276;0.0041095;243
277;0.0040702;246
278;0.0041484;241
279;0.0044586;224
280;0.0041312;242
281;0.004241;236
282;0.0046289;216
283;0.004468;224
284;0.0044055;227
285;0.0047966;208
286;0.0042969;233
287;0.0044191;226
288;0.0042543;235
289;0.0053792;186
290;0.0039532;253
291;0.0038343;261
292;0.0037739;265
293;0.0045911;218
294;0.0037811;264
295;0.0037683;265
296;0.0046472;215
297;0.0043327;231
298;0.0039507;253
299;0.0040389;248
300;0.0052945;189
301;0.0042413;236
302;0.0040756;245
303;0.0046932;213
304;0.0055918;179
305;0.0039815;251
306;0.0043694;229
307;0.0042386;236
308;0.0041942;238
309;0.0040543;247
310;0.0041479;241
311;0.0043829;228
312;0.0042188;237
313;0.0041328;242
314;0.0043797;228
315;0.0042246;237
316;0.0047985;208
317;0.0040382;248
318;0.0040902;244
319;0.0039909;251
320;0.0040306;248
321;0.0047623;210
322;0.0053681;186
323;0.0045846;218
324;0.0048964;204
325;0.0045633;219
326;0.004314;232
327;0.0044599;224
328;0.0045562;219
329;0.0046378;216
330;0.0046352;216
331;0.0050791;197
332;0.0048044;208
333;0.0045263;221
334;0.004607;217
335;0.0053196;188
336;0.0052541;190
337;0.004762;210
338;0.0051793;193
339;0.004689;213
340;0.0043234;231
341;0.0047174;212
342;0.004398;227
343;0.0046234;216
344;0.0042973;233
345;0.0057835;173
346;0.0046578;215
