Frame;DeltaTime;FPS
Average;0.00114364;874
0;0.0422925;24
1;0.0015506;645
2;0.0029172;343
3;0.0013924;718
4;0.0026038;384
5;0.0017818;561
6;0.0019516;512
7;0.0014785;676
8;0.0017725;564
9;0.0016853;593
10;0.001735;576
11;0.0060125;166
12;0.001989;503
13;0.0012351;810
14;0.0012301;813
15;0.0011185;894
16;0.0013068;765
17;0.0010018;998
18;0.0008342;1199
19;0.0007892;1267
20;0.0029152;343
21;0.0012398;807
22;0.0010983;910
23;0.0008254;1212
24;0.0007294;1371
25;0.0007941;1259
26;0.0013603;735
27;0.0011647;859
28;0.0008912;1122
29;0.0009584;1043
30;0.0009975;1003
31;0.0009756;1025
32;0.000936;1068
33;0.0008206;1219
34;0.0007866;1271
35;0.0007495;1334
36;0.0012229;818
37;0.0027723;361
38;0.0019252;519
39;0.0019601;510
40;0.0008733;1145
41;0.000842;1188
42;0.0007395;1352
43;0.0007927;1262
44;0.0009107;1098
45;0.0011011;908
46;0.0008588;1164
47;0.0008534;1172
48;0.0010943;914
49;0.0032118;311
50;0.0017195;582
51;0.002831;353
52;0.0012424;805
53;0.0008806;1136
54;0.0008345;1198
55;0.0007781;1285
56;0.0007983;1253
57;0.0009702;1031
58;0.0012905;775
59;0.0010427;959
60;0.0009204;1086
61;0.0008761;1141
62;0.0016654;600
63;0.0017299;578
64;0.0014527;688
65;0.0008995;1112
66;0.0008765;1141
67;0.0008469;1181
68;0.0009269;1079
69;0.000974;1027
70;0.0010212;979
71;0.0011118;899
72;0.0015844;631
73;0.0015466;647
74;0.0009944;1006
75;0.0008814;1135
76;0.0013518;740
77;0.0022661;441
78;0.0010967;912
79;0.0011046;905
80;0.0010614;942
81;0.0009642;1037
82;0.0009193;1088
83;0.0009261;1080
84;0.0010053;995
85;0.0008667;1154
86;0.0011592;863
87;0.0010739;931
88;0.0015705;637
89;0.0023282;430
90;0.0012566;796
91;0.000959;1043
92;0.0009351;1069
93;0.0009035;1107
94;0.0009282;1077
95;0.000959;1043
96;0.0010251;976
97;0.0009859;1014
98;0.0009826;1018
99;0.0009714;1029
100;0.00086;1163
101;0.0011374;879
102;0.0010572;946
103;0.0013034;767
104;0.0014053;712
105;0.0014631;683
106;0.0011099;901
107;0.0010322;969
108;0.0009262;1080
109;0.0010876;919
110;0.0009705;1030
