Frame;DeltaTime;FPS
Average;0.00576025;174
0;0.0262078;38
1;0.0102014;98
2;0.0067752;148
3;0.004904;204
4;0.0067569;148
5;0.0069256;144
6;0.0064135;156
7;0.0053897;186
8;0.0072738;137
9;0.0073442;136
10;0.0065947;152
11;0.0068467;146
12;0.0063619;157
13;0.0049413;202
14;0.007827;128
15;0.0062373;160
16;0.0073454;136
17;0.0069013;145
18;0.0081342;123
19;0.0076062;131
20;0.0070518;142
21;0.006506;154
22;0.0109067;92
23;0.0074837;134
24;0.0080137;125
25;0.006694;149
26;0.0054342;184
27;0.0068867;145
28;0.0070223;142
29;0.0071808;139
30;0.0066326;151
31;0.0054571;183
32;0.0064302;156
33;0.0081518;123
34;0.0068911;145
35;0.0080709;124
36;0.0068385;146
37;0.0067966;147
38;0.0058275;172
39;0.0051901;193
40;0.0051877;193
41;0.007163;140
42;0.0055698;180
43;0.0071975;139
44;0.0056232;178
45;0.0069443;144
46;0.0070959;141
47;0.0065906;152
48;0.0062922;159
49;0.0071394;140
50;0.0075107;133
51;0.0073453;136
52;0.0065056;154
53;0.0064328;155
54;0.0056756;176
55;0.0076407;131
56;0.0081704;122
57;0.0069131;145
58;0.0066638;150
59;0.0072256;138
60;0.0055864;179
61;0.0075029;133
62;0.0060399;166
63;0.0082057;122
64;0.007736;129
65;0.0085519;117
66;0.0074203;135
67;0.006362;157
68;0.006027;166
69;0.0061486;163
70;0.0062453;160
71;0.0054131;185
72;0.005125;195
73;0.0053793;186
74;0.005175;193
75;0.0049445;202
76;0.0050114;200
77;0.0049704;201
78;0.0049343;203
79;0.0053885;186
80;0.006492;154
81;0.0089869;111
82;0.0067279;149
83;0.0068968;145
84;0.0069731;143
85;0.0069184;145
86;0.0072808;137
87;0.0055464;180
88;0.0069379;144
89;0.0074405;134
90;0.0084263;119
91;0.0073267;136
92;0.0059025;169
93;0.0059101;169
94;0.0056879;176
95;0.0056531;177
96;0.0063364;158
97;0.0056253;178
98;0.0057579;174
99;0.0054856;182
100;0.005831;171
101;0.0057497;174
102;0.0057099;175
103;0.0062311;160
104;0.0065093;154
105;0.0056656;177
106;0.0060283;166
107;0.0067518;148
108;0.0076004;132
109;0.0052902;189
110;0.0052169;192
111;0.0054304;184
112;0.0052631;190
113;0.0053105;188
114;0.0057986;172
115;0.0056066;178
116;0.005729;175
117;0.0063205;158
118;0.0057913;173
119;0.005771;173
120;0.0058602;171
121;0.0053457;187
122;0.0077195;130
123;0.005133;195
124;0.0050452;198
125;0.0050847;197
126;0.0050942;196
127;0.0049524;202
128;0.0055586;180
129;0.004844;206
130;0.0050302;199
131;0.0053776;186
132;0.0051468;194
133;0.0050684;197
134;0.0060491;165
135;0.0051482;194
136;0.0055033;182
137;0.005504;182
138;0.0054822;182
139;0.0057634;174
140;0.0071494;140
141;0.0056048;178
142;0.0061138;164
143;0.0057712;173
144;0.0052176;192
145;0.0056484;177
146;0.0052295;191
147;0.0082261;122
148;0.0067454;148
149;0.0071089;141
150;0.0062478;160
151;0.0066821;150
152;0.0068771;145
153;0.005644;177
154;0.0070788;141
155;0.0069004;145
156;0.0068951;145
157;0.0083993;119
158;0.0070742;141
159;0.0064798;154
160;0.0059634;168
161;0.0070806;141
162;0.007104;141
163;0.0069867;143
164;0.0071455;140
165;0.0065081;154
166;0.00624;160
167;0.0048459;206
168;0.0057187;175
169;0.005534;181
170;0.0049897;200
171;0.0051862;193
172;0.0055859;179
173;0.0055487;180
174;0.0060835;164
175;0.0057657;173
176;0.0057952;173
177;0.0058233;172
178;0.0056284;178
179;0.0057906;173
180;0.0058413;171
181;0.005257;190
182;0.005438;184
183;0.0051472;194
184;0.0050714;197
185;0.0061754;162
186;0.0047632;210
187;0.0048725;205
188;0.0061536;163
189;0.0050522;198
190;0.0049871;201
191;0.0051916;193
192;0.0051316;195
193;0.0052739;190
194;0.0081105;123
195;0.0054695;183
196;0.0056241;178
197;0.0054975;182
198;0.0059208;169
199;0.0066634;150
200;0.0070326;142
201;0.005358;187
202;0.0057374;174
203;0.0052377;191
204;0.0058551;171
205;0.0058758;170
206;0.0055163;181
207;0.0063206;158
208;0.0058264;172
209;0.006059;165
210;0.0064714;155
211;0.0059854;167
212;0.0058842;170
213;0.0057673;173
214;0.0058347;171
215;0.0058587;171
216;0.0060532;165
217;0.0060821;164
218;0.006261;160
219;0.0061599;162
220;0.006537;153
221;0.0063882;157
222;0.0067409;148
223;0.0063756;157
224;0.0067342;148
225;0.0071915;139
226;0.0068045;147
227;0.0069472;144
228;0.0066349;151
229;0.006385;157
230;0.0061547;162
231;0.0064655;155
232;0.0064442;155
233;0.0061881;162
234;0.0063774;157
235;0.0062959;159
236;0.0064772;154
237;0.0064462;155
238;0.0063852;157
239;0.0063458;158
240;0.0062316;160
241;0.0067483;148
242;0.007135;140
243;0.0058257;172
244;0.0063524;157
245;0.0062127;161
246;0.0057646;173
247;0.0059229;169
248;0.0057426;174
249;0.0057522;174
250;0.0058022;172
251;0.0056261;178
252;0.0058716;170
253;0.0059507;168
254;0.0056402;177
255;0.0060323;166
256;0.0055083;182
257;0.0060062;166
258;0.0059086;169
259;0.0061674;162
260;0.0055251;181
261;0.0049947;200
262;0.0050324;199
263;0.0051788;193
264;0.0051708;193
265;0.0050759;197
266;0.0056317;178
267;0.0054156;185
268;0.0053907;186
269;0.0052753;190
270;0.0052199;192
271;0.0056642;177
272;0.0055026;182
273;0.0052961;189
274;0.0055231;181
275;0.005317;188
276;0.0051885;193
277;0.0055661;180
278;0.0052832;189
279;0.0057279;175
280;0.0050597;198
281;0.004874;205
282;0.0048638;206
283;0.0048478;206
284;0.0049247;203
285;0.0049557;202
286;0.0057989;172
287;0.005224;191
288;0.0048342;207
289;0.0051547;194
290;0.005177;193
291;0.0048957;204
292;0.0052386;191
293;0.0052973;189
294;0.0056583;177
295;0.00524;191
296;0.005307;188
297;0.0051337;195
298;0.0052029;192
299;0.0051081;196
300;0.0052063;192
301;0.0054187;185
302;0.0051224;195
303;0.0051403;195
304;0.0052052;192
305;0.0051165;195
306;0.0054945;182
307;0.00551;181
308;0.0050744;197
309;0.0050669;197
310;0.0052719;190
311;0.0049082;204
312;0.0048678;205
313;0.0051176;195
314;0.0050846;197
315;0.0050682;197
316;0.0052455;191
317;0.005105;196
318;0.005087;197
319;0.0062539;160
320;0.0051288;195
321;0.0052673;190
322;0.0059688;168
323;0.0048779;205
324;0.0048104;208
325;0.0052373;191
326;0.0052063;192
327;0.0049348;203
328;0.0053667;186
329;0.0049675;201
330;0.0050459;198
331;0.0053175;188
332;0.0049544;202
333;0.0047885;209
334;0.0049589;202
335;0.0050998;196
336;0.0051262;195
337;0.006016;166
338;0.0053853;186
339;0.005351;187
340;0.0052051;192
341;0.0050608;198
342;0.0050675;197
343;0.0055955;179
344;0.0051703;193
345;0.0048978;204
346;0.0049364;203
347;0.0048876;205
348;0.0048873;205
349;0.005035;199
350;0.0050211;199
351;0.0051337;195
352;0.0052938;189
353;0.0051503;194
354;0.0059057;169
355;0.006349;158
356;0.0048786;205
357;0.0053658;186
358;0.0057311;174
359;0.0053744;186
360;0.0052111;192
361;0.0058013;172
362;0.005504;182
363;0.005557;180
364;0.005265;190
365;0.0047234;212
366;0.0050822;197
367;0.0053027;189
368;0.0046173;217
369;0.0056247;178
370;0.0055716;179
371;0.0047387;211
372;0.0048809;205
373;0.0052314;191
374;0.0059945;167
375;0.0054175;185
376;0.0054494;184
377;0.0047495;211
378;0.0052507;190
379;0.0053782;186
380;0.0047142;212
381;0.0049973;200
382;0.0045734;219
383;0.0046249;216
384;0.0046868;213
385;0.0050291;199
386;0.0048344;207
387;0.0048826;205
388;0.0049791;201
389;0.0048348;207
390;0.0047908;209
391;0.0049891;200
392;0.0051168;195
393;0.0048039;208
394;0.0051454;194
395;0.0049004;204
396;0.0047304;211
397;0.0051655;194
398;0.0049636;201
399;0.0047644;210
400;0.0054629;183
401;0.0051657;194
402;0.0046813;214
403;0.0051207;195
404;0.0049705;201
405;0.0045391;220
406;0.0046137;217
407;0.0053274;188
408;0.0048603;206
409;0.0048064;208
410;0.0059266;169
411;0.0047299;211
412;0.0047979;208
413;0.0051127;196
414;0.0049432;202
415;0.0046365;216
416;0.004656;215
417;0.0046664;214
418;0.0046452;215
419;0.0052271;191
420;0.0054808;182
421;0.0052885;189
422;0.0049876;200
423;0.0050964;196
424;0.0050608;198
425;0.0050299;199
426;0.004852;206
427;0.0048639;206
428;0.0050585;198
429;0.0052069;192
430;0.0048624;206
431;0.006045;165
432;0.0065532;153
433;0.0045537;220
434;0.0050916;196
435;0.0051236;195
436;0.0053489;187
437;0.005237;191
438;0.0054262;184
439;0.0059862;167
440;0.0058496;171
441;0.0056901;176
442;0.0054876;182
443;0.0061255;163
444;0.0055451;180
445;0.00541;185
446;0.0057456;174
447;0.0054153;185
