Frame;DeltaTime;FPS
Average;0.00329949;303
0;0.0176639;57
1;0.0077229;129
2;0.0050175;199
3;0.0030961;323
4;0.0029672;337
5;0.0032503;308
6;0.0030493;328
7;0.003103;322
8;0.0032844;304
9;0.0031938;313
10;0.0032506;308
11;0.0031265;320
12;0.0031471;318
13;0.003348;299
14;0.0037813;264
15;0.0030323;330
16;0.0029915;334
17;0.0029587;338
18;0.0030695;326
19;0.0028834;347
20;0.0029406;340
21;0.0036669;273
22;0.0042604;235
23;0.0031292;320
24;0.0029216;342
25;0.0030873;324
26;0.0030136;332
27;0.0030958;323
28;0.003019;331
29;0.0029825;335
30;0.0030521;328
31;0.0039536;253
32;0.0043245;231
33;0.0043769;228
34;0.0043688;229
35;0.0044187;226
36;0.0045939;218
37;0.0045938;218
38;0.0042609;235
39;0.0041888;239
40;0.0032068;312
41;0.0030691;326
42;0.0030486;328
43;0.0032279;310
44;0.0043938;228
45;0.0041835;239
46;0.0043135;232
47;0.0047078;212
48;0.0048347;207
49;0.004254;235
50;0.0042938;233
51;0.0038357;261
52;0.0033699;297
53;0.0034174;293
54;0.003326;301
55;0.0032527;307
56;0.0039196;255
57;0.0054568;183
58;0.0062283;161
59;0.0052772;189
60;0.0032651;306
61;0.0034329;291
62;0.0030137;332
63;0.0030964;323
64;0.003607;277
65;0.0031299;319
66;0.0030327;330
67;0.003172;315
68;0.0037628;266
69;0.0032878;304
70;0.003224;310
71;0.0035509;282
72;0.0029683;337
73;0.0029773;336
74;0.0040103;249
75;0.0030224;331
76;0.0031713;315
77;0.0039023;256
78;0.0032944;304
79;0.0035689;280
80;0.0034065;294
81;0.004164;240
82;0.0033964;294
83;0.0035554;281
84;0.0038741;258
85;0.0034965;286
86;0.0033531;298
87;0.0030074;333
88;0.0030977;323
89;0.0031233;320
90;0.0048151;208
91;0.0042444;236
92;0.0030378;329
93;0.0030182;331
94;0.0029774;336
95;0.002864;349
96;0.0033331;300
97;0.0035067;285
