Frame;DeltaTime;FPS
Average;0.00221412;452
0;0.0313194;32
1;0.0037573;266
2;0.0018763;533
3;0.0019266;519
4;0.0044829;223
5;0.0021115;474
6;0.0018461;542
7;0.0019462;514
8;0.0018144;551
9;0.0017642;567
10;0.0018902;529
11;0.0032917;304
12;0.0029728;336
13;0.0016468;607
14;0.0016458;608
15;0.0017659;566
16;0.0017286;579
17;0.0016758;597
18;0.001854;539
19;0.0018423;543
20;0.0016878;592
21;0.0016625;602
22;0.0017545;570
23;0.0016333;612
24;0.0017279;579
25;0.001721;581
26;0.0016933;591
27;0.0019993;500
28;0.0018609;537
29;0.0017357;576
30;0.0017664;566
31;0.0016464;607
32;0.0016546;604
33;0.0018269;547
34;0.0019717;507
35;0.0026523;377
36;0.0025979;385
37;0.0019457;514
38;0.0018624;537
39;0.0017924;558
40;0.0019443;514
41;0.0017993;556
42;0.0020886;479
43;0.0023569;424
44;0.0018941;528
45;0.0020872;479
46;0.0018716;534
47;0.0022171;451
48;0.0017835;561
49;0.0017513;571
50;0.0028155;355
51;0.0025618;390
52;0.002282;438
53;0.0020046;499
54;0.0016965;589
55;0.001642;609
56;0.001633;612
57;0.0016684;599
58;0.0024771;404
59;0.0021205;472
60;0.0017714;565
61;0.0017055;586
62;0.0017083;585
63;0.0016567;604
64;0.0016176;618
65;0.0016416;609
66;0.0022413;446
67;0.0022686;441
68;0.0018343;545
69;0.0017491;572
70;0.0017539;570
71;0.0016245;616
72;0.0015647;639
73;0.0016076;622
74;0.0016104;621
75;0.0017221;581
76;0.0016865;593
77;0.0017149;583
78;0.0017142;583
79;0.0016496;606
80;0.0017326;577
81;0.001685;593
82;0.0016188;618
83;0.0016911;591
84;0.0025222;396
85;0.0025802;388
86;0.0018852;530
87;0.0017808;562
88;0.001795;557
89;0.0018055;554
90;0.0017302;578
91;0.0016603;602
92;0.0024279;412
93;0.0027946;358
94;0.0017144;583
95;0.0021343;469
96;0.0025174;397
97;0.0016865;593
98;0.0016824;594
99;0.0021946;456
100;0.0021873;457
101;0.0016525;605
102;0.0020629;485
103;0.0018377;544
104;0.001843;543
105;0.0017389;575
106;0.0016821;594
107;0.0016056;623
108;0.0018083;553
109;0.0019638;509
110;0.0019167;522
111;0.0017832;561
112;0.0021067;475
113;0.0020629;485
114;0.0017938;557
115;0.0017328;577
116;0.0026894;372
117;0.0025033;399
118;0.0016906;592
119;0.0016686;599
120;0.0026615;376
121;0.0032411;309
122;0.0020063;498
123;0.0021985;455
124;0.0020765;482
125;0.0016699;599
126;0.0016344;612
127;0.0020351;491
128;0.0022753;440
129;0.0023202;431
130;0.0017929;558
131;0.0022965;435
132;0.0024589;407
133;0.0016761;597
134;0.0016562;604
135;0.0017858;560
136;0.0029958;334
137;0.0027284;367
138;0.0026803;373
139;0.0025605;391
140;0.0027444;364
141;0.0021988;455
142;0.0024356;411
143;0.003109;322
144;0.0026341;380
145;0.0022349;447
146;0.0018225;549
147;0.0017768;563
148;0.0021382;468
149;0.0020877;479
150;0.0021628;462
151;0.0022891;437
152;0.0021806;459
153;0.0017163;583
154;0.0032413;309
155;0.0028216;354
156;0.0032229;310
157;0.0022276;449
158;0.0022014;454
159;0.0024005;417
160;0.0026167;382
161;0.0026184;382
162;0.0030715;326
163;0.00277;361
164;0.0020502;488
165;0.0018084;553
166;0.002819;355
167;0.0027712;361
168;0.0021255;470
169;0.003063;326
170;0.0019979;501
171;0.0022822;438
172;0.001908;524
173;0.0018183;550
174;0.001723;580
175;0.0021991;455
176;0.0026069;384
177;0.0017811;561
178;0.0018428;543
179;0.0020665;484
180;0.0023158;432
181;0.0024002;417
182;0.0017902;559
183;0.0021543;464
184;0.0029625;338
185;0.0019433;515
186;0.0019801;505
