Frame;DeltaTime;FPS
Average;0.0105244;95
0;0.0432076;23
1;0.0154455;65
2;0.0106486;94
3;0.010565;95
4;0.01044;96
5;0.010374;96
6;0.0104306;96
7;0.0103933;96
8;0.0104138;96
9;0.0111319;90
10;0.0106893;94
11;0.0099073;101
12;0.0101341;99
13;0.0099337;101
14;0.0102525;98
15;0.0106917;94
16;0.0103613;97
17;0.0107994;93
18;0.0108548;92
19;0.0104631;96
20;0.0118531;84
21;0.0106957;93
22;0.0103845;96
23;0.0113562;88
24;0.0111134;90
25;0.0102902;97
26;0.0106947;94
27;0.0102388;98
28;0.0114451;87
29;0.0099781;100
30;0.0099493;101
31;0.0100416;100
32;0.0100511;99
33;0.0100666;99
34;0.0107496;93
35;0.0107115;93
36;0.013724;73
37;0.0140846;71
38;0.0111243;90
39;0.0106219;94
40;0.0111105;90
41;0.0112781;89
42;0.0101975;98
43;0.0099831;100
44;0.0119588;84
45;0.0105617;95
46;0.009927;101
47;0.009789;102
48;0.010153;98
49;0.0099824;100
50;0.0099888;100
51;0.0099139;101
52;0.0099185;101
53;0.010062;99
54;0.0100081;100
55;0.0100498;100
56;0.010109;99
57;0.0099777;100
58;0.0099286;101
59;0.0100442;100
60;0.0099852;100
61;0.0099439;101
62;0.0100046;100
63;0.010072;99
64;0.0098053;102
65;0.0115835;86
66;0.0100839;99
67;0.0101289;99
68;0.0100426;100
69;0.010094;99
70;0.0103153;97
71;0.0105073;95
72;0.0105089;95
73;0.0104853;95
74;0.0107458;93
75;0.0105077;95
76;0.0112105;89
77;0.0100064;100
78;0.0099012;101
79;0.0096709;103
80;0.0099119;101
81;0.0098294;102
82;0.0099066;101
83;0.0100884;99
84;0.0103419;97
85;0.0101215;99
86;0.0099227;101
87;0.0111018;90
88;0.0106245;94
89;0.0101495;99
90;0.0103285;97
91;0.0102334;98
92;0.0102614;97
93;0.0103366;97
94;0.0103035;97
95;0.0103852;96
96;0.014107;71
97;0.011763;85
98;0.0120402;83
99;0.0112512;89
100;0.0101006;99
101;0.0102195;98
102;0.0101187;99
103;0.0100932;99
104;0.0099629;100
105;0.0099331;101
106;0.0104213;96
107;0.0111371;90
108;0.0104598;96
109;0.0102697;97
110;0.0101511;99
111;0.0100444;100
112;0.0102767;97
113;0.0100266;100
114;0.0099761;100
115;0.0096837;103
116;0.0101608;98
117;0.0104313;96
118;0.0102332;98
119;0.0100666;99
120;0.0099486;101
121;0.0099302;101
122;0.0098799;101
123;0.0100229;100
124;0.0099725;100
125;0.0098734;101
126;0.0097616;102
127;0.0108609;92
128;0.0103822;96
129;0.0104628;96
130;0.010133;99
131;0.0099607;100
132;0.0101615;98
133;0.0102671;97
134;0.0104027;96
135;0.0099165;101
136;0.0106512;94
137;0.0104627;96
138;0.0100245;100
139;0.0101345;99
140;0.0100909;99
141;0.0099962;100
142;0.0099799;100
143;0.0102449;98
144;0.0098368;102
145;0.0100158;100
146;0.0099799;100
147;0.0099256;101
148;0.0098916;101
149;0.0100356;100
150;0.0101608;98
151;0.009956;100
152;0.0098371;102
153;0.010095;99
154;0.0100119;100
155;0.012338;81
156;0.0106937;94
157;0.009959;100
158;0.010322;97
159;0.0103792;96
160;0.0100061;100
161;0.0112288;89
162;0.0104006;96
163;0.0103629;96
164;0.0103781;96
165;0.0101014;99
166;0.0105576;95
167;0.0106964;93
168;0.0100356;100
169;0.0101842;98
170;0.0104789;95
171;0.0115679;86
172;0.0123133;81
173;0.0112971;89
174;0.0099977;100
175;0.0106147;94
176;0.0107802;93
177;0.0100282;100
178;0.0101884;98
179;0.0102439;98
180;0.0131191;76
181;0.010269;97
182;0.0099098;101
183;0.0099631;100
184;0.0099777;100
185;0.0099452;101
186;0.0127068;79
187;0.0106664;94
188;0.0099109;101
189;0.0102198;98
190;0.0101235;99
191;0.0101616;98
192;0.0109052;92
193;0.01221;82
194;0.011258;89
195;0.0104907;95
196;0.0106266;94
197;0.0103939;96
198;0.0103644;96
199;0.0104756;95
200;0.0104496;96
201;0.010481;95
202;0.0103747;96
203;0.0113458;88
204;0.0105368;95
205;0.01076;93
206;0.0105526;95
207;0.010773;93
208;0.0107815;93
209;0.0105448;95
210;0.0107229;93
211;0.0105829;94
212;0.0103911;96
213;0.0107634;93
214;0.0104116;96
215;0.0100117;100
216;0.0105354;95
217;0.0102966;97
218;0.0108539;92
219;0.0104886;95
220;0.0101603;98
221;0.0107896;93
222;0.0121927;82
223;0.0108716;92
224;0.0102117;98
225;0.010002;100
226;0.0103654;96
227;0.010481;95
228;0.0104506;96
229;0.0105212;95
230;0.010436;96
231;0.010811;92
232;0.0114503;87
233;0.0129265;77
234;0.011;91
235;0.010059;99
236;0.0105048;95
237;0.0103922;96
238;0.010389;96
239;0.0103209;97
240;0.0103992;96
241;0.0105043;95
242;0.0112506;89
243;0.0107904;93
244;0.0109411;91
245;0.0106217;94
246;0.0103926;96
247;0.0104655;96
248;0.0101411;99
249;0.0101633;98
250;0.0099802;100
251;0.0109127;92
252;0.0103844;96
253;0.0105496;95
254;0.0103366;97
255;0.010217;98
256;0.0104028;96
257;0.0106668;94
258;0.0104999;95
259;0.0105835;94
260;0.0105798;95
261;0.0104851;95
262;0.0103447;97
263;0.0106063;94
264;0.0102354;98
265;0.0102757;97
266;0.0103048;97
267;0.0103355;97
268;0.0104804;95
269;0.0105738;95
270;0.0105451;95
271;0.0106926;94
272;0.0125968;79
273;0.0119699;84
274;0.011029;91
275;0.0111343;90
276;0.0107502;93
277;0.0113574;88
278;0.0112655;89
279;0.0106802;94
280;0.0124736;80
281;0.0119713;84
282;0.0101717;98
283;0.0129466;77
284;0.0124328;80
285;0.0111903;89
286;0.0103691;96
287;0.0097948;102
288;0.0100615;99
289;0.0101421;99
290;0.0103854;96
291;0.0104162;96
292;0.0102737;97
293;0.010154;98
294;0.0112531;89
295;0.0109883;91
296;0.0109155;92
297;0.0104806;95
298;0.0107527;93
299;0.0100314;100
300;0.0098896;101
301;0.0099213;101
302;0.010447;96
303;0.0102425;98
304;0.0100204;100
305;0.0099214;101
306;0.0106914;94
307;0.0103531;97
308;0.0097877;102
309;0.0101177;99
310;0.0101064;99
311;0.0099629;100
312;0.0100016;100
313;0.0100877;99
314;0.0101128;99
315;0.0101024;99
316;0.0103987;96
317;0.0112612;89
318;0.00987;101
319;0.0095213;105
320;0.0103896;96
321;0.0104576;96
322;0.00981;102
323;0.010433;96
324;0.0107969;93
325;0.0101934;98
326;0.0104547;96
327;0.0101424;99
328;0.0098976;101
329;0.0100143;100
330;0.010562;95
331;0.0102705;97
332;0.0099311;101
333;0.0099373;101
334;0.0101775;98
335;0.0098955;101
336;0.0101558;98
337;0.0101694;98
338;0.0098205;102
339;0.0098921;101
340;0.0108026;93
341;0.0108781;92
342;0.0097257;103
343;0.0104643;96
344;0.0099356;101
345;0.00998;100
346;0.0100169;100
347;0.0103573;97
348;0.0103226;97
349;0.0099733;100
350;0.009858;101
351;0.0099316;101
352;0.0100641;99
353;0.0099502;101
354;0.0099564;100
355;0.0099513;100
356;0.009997;100
357;0.0101083;99
358;0.0100444;100
359;0.0097146;103
360;0.009904;101
361;0.0100837;99
362;0.009999;100
363;0.0099626;100
364;0.0097532;103
365;0.0099629;100
366;0.0098949;101
367;0.0101118;99
368;0.0101636;98
369;0.0100575;99
370;0.0100718;99
371;0.0116447;86
372;0.0104418;96
373;0.0127321;79
374;0.0104032;96
375;0.0099589;100
376;0.0102373;98
377;0.0102029;98
378;0.0099201;101
379;0.0100417;100
380;0.0103702;96
381;0.0101173;99
382;0.0102387;98
383;0.0105206;95
384;0.0104627;96
385;0.0097458;103
386;0.0101417;99
387;0.0099866;100
388;0.010101;99
389;0.0102785;97
390;0.0099626;100
391;0.009852;102
392;0.0122368;82
393;0.0108151;92
394;0.0098987;101
395;0.010343;97
396;0.0105531;95
397;0.0101222;99
398;0.010699;93
399;0.0106702;94
400;0.0116369;86
401;0.011256;89
402;0.014944;67
403;0.0121051;83
404;0.0100568;99
405;0.0102782;97
406;0.0102764;97
407;0.0108129;92
408;0.0116819;86
409;0.0100676;99
410;0.0101084;99
411;0.0101503;99
412;0.0117131;85
413;0.0104326;96
414;0.0106003;94
415;0.010532;95
416;0.0104725;95
417;0.0105738;95
418;0.0105972;94
419;0.0102796;97
420;0.0101246;99
421;0.0102959;97
422;0.0103176;97
423;0.0110163;91
424;0.0103218;97
425;0.0100974;99
426;0.0105095;95
427;0.0105242;95
428;0.0104726;95
429;0.0106492;94
430;0.0104847;95
431;0.0105297;95
432;0.0103042;97
433;0.0103817;96
434;0.0104713;95
435;0.0103724;96
436;0.0102856;97
437;0.0103513;97
438;0.0104513;96
439;0.0111196;90
440;0.0098503;102
441;0.0099782;100
442;0.0099333;101
443;0.0098786;101
444;0.009925;101
445;0.0104733;95
446;0.0104189;96
