Frame;DeltaTime;FPS
Average;0.0214954;47
0;0.0551167;18
1;0.0221242;45
2;0.0271243;37
3;0.0212918;47
4;0.022011;45
5;0.0211376;47
6;0.0209044;48
7;0.0209387;48
8;0.0208607;48
9;0.0205009;49
10;0.0209841;48
11;0.0220318;45
12;0.0207418;48
13;0.021249;47
14;0.0215511;46
15;0.0218166;46
16;0.0218056;46
17;0.0212177;47
18;0.0213823;47
19;0.0214027;47
20;0.0210261;48
21;0.0218104;46
22;0.0210695;47
23;0.0214548;47
24;0.0213612;47
25;0.0211762;47
26;0.0218999;46
27;0.0211642;47
28;0.0209921;48
29;0.0210726;47
30;0.0210196;48
31;0.0214425;47
32;0.0213315;47
33;0.0209379;48
34;0.023056;43
35;0.0206921;48
36;0.0211911;47
37;0.021127;47
38;0.0238507;42
39;0.0218542;46
40;0.0211735;47
41;0.0216159;46
42;0.0230705;43
43;0.0222335;45
44;0.0217702;46
45;0.0219393;46
46;0.0218229;46
47;0.0211659;47
48;0.0215112;46
49;0.0223574;45
50;0.0210997;47
51;0.0224357;45
52;0.0208538;48
53;0.0219431;46
54;0.0213007;47
55;0.0209746;48
56;0.0215353;46
57;0.0213005;47
58;0.0218048;46
59;0.0213326;47
60;0.0249183;40
61;0.0213029;47
62;0.0209873;48
63;0.0209878;48
64;0.0210441;48
65;0.0209147;48
66;0.0212965;47
67;0.0209488;48
68;0.0208819;48
69;0.0209231;48
70;0.022098;45
71;0.021465;47
72;0.0207063;48
73;0.0212206;47
74;0.0207214;48
75;0.0209028;48
76;0.0214744;47
77;0.0210978;47
78;0.0209226;48
79;0.0208522;48
80;0.021041;48
81;0.0222974;45
82;0.0210782;47
83;0.0209751;48
84;0.0220502;45
85;0.0212835;47
86;0.021375;47
87;0.0215628;46
88;0.0209996;48
89;0.0212406;47
90;0.0210943;47
91;0.0212124;47
92;0.0214231;47
93;0.0211525;47
94;0.0217432;46
95;0.0214369;47
96;0.021019;48
97;0.0219577;46
98;0.022764;44
99;0.020929;48
100;0.0210621;47
101;0.0203883;49
102;0.0211469;47
103;0.0208299;48
104;0.0209099;48
105;0.0216078;46
106;0.020924;48
107;0.0210361;48
108;0.0212776;47
109;0.0214034;47
110;0.021093;47
111;0.0216299;46
112;0.0210957;47
113;0.0216207;46
114;0.0211653;47
115;0.020837;48
116;0.021344;47
117;0.0230214;43
118;0.0221081;45
119;0.021256;47
120;0.0210003;48
121;0.0214326;47
122;0.0217702;46
123;0.0210777;47
124;0.022081;45
125;0.021218;47
126;0.0211132;47
127;0.0212735;47
128;0.0209981;48
129;0.0217346;46
130;0.0215807;46
131;0.0210405;48
132;0.0233693;43
133;0.0217327;46
134;0.0211661;47
135;0.0210299;48
136;0.0211062;47
137;0.0227573;44
138;0.0213069;47
139;0.0214935;47
140;0.0217966;46
141;0.0210318;48
142;0.0211371;47
143;0.0220765;45
144;0.0208459;48
145;0.020982;48
146;0.0204324;49
147;0.020959;48
148;0.0208957;48
149;0.0205638;49
150;0.0208964;48
151;0.0210114;48
152;0.0237206;42
153;0.0222871;45
154;0.0204867;49
155;0.0220735;45
156;0.0208589;48
157;0.0207288;48
158;0.0210193;48
159;0.0206598;48
160;0.024064;42
161;0.0215692;46
162;0.0205745;49
163;0.0209858;48
164;0.0208998;48
165;0.0206107;49
166;0.020632;48
167;0.0209292;48
168;0.020999;48
169;0.0210638;47
170;0.02143;47
171;0.0206727;48
172;0.0206528;48
173;0.0209594;48
174;0.0206951;48
175;0.0206959;48
176;0.0224034;45
177;0.0214331;47
178;0.0225614;44
179;0.0212521;47
180;0.0210192;48
181;0.0217935;46
182;0.0212707;47
183;0.0208726;48
184;0.0221384;45
185;0.0210108;48
186;0.021023;48
187;0.0212458;47
188;0.0214353;47
189;0.0216119;46
190;0.0211721;47
191;0.0215686;46
192;0.0210632;47
193;0.0212405;47
194;0.0227246;44
195;0.0213982;47
196;0.0214347;47
197;0.0214494;47
198;0.0211208;47
199;0.021565;46
200;0.0239975;42
201;0.0218097;46
202;0.0212585;47
203;0.0208889;48
204;0.0216429;46
205;0.0208678;48
206;0.0206729;48
207;0.0209614;48
208;0.0209194;48
209;0.0246528;41
210;0.0213523;47
211;0.0208841;48
212;0.0212904;47
213;0.0230362;43
214;0.0214115;47
215;0.0209971;48
216;0.024684;41
217;0.0218455;46
218;0.0207803;48
219;0.0212235;47
220;0.0209684;48
221;0.0212476;47
222;0.0213327;47
223;0.0209468;48
224;0.0211636;47
225;0.0212056;47
226;0.0205978;49
227;0.021143;47
228;0.0238576;42
229;0.0231812;43
230;0.0217349;46
231;0.0217279;46
232;0.0214204;47
233;0.0211343;47
234;0.0216457;46
235;0.0213288;47
236;0.0212739;47
237;0.0220187;45
238;0.020613;49
239;0.0211392;47
240;0.0217298;46
241;0.0208946;48
242;0.0209586;48
243;0.0210432;48
244;0.0208318;48
245;0.0208638;48
246;0.0206971;48
247;0.0206899;48
248;0.0209769;48
249;0.0214716;47
250;0.0206853;48
251;0.0209081;48
252;0.0216328;46
253;0.0209227;48
254;0.0219794;45
255;0.0208426;48
256;0.0206364;48
257;0.0209112;48
258;0.0210247;48
259;0.0206514;48
260;0.0225452;44
261;0.0222383;45
262;0.0212377;47
263;0.0213009;47
264;0.0208941;48
265;0.0238456;42
266;0.0239369;42
267;0.021254;47
268;0.0207787;48
269;0.0208879;48
270;0.0219294;46
271;0.0213309;47
272;0.0209129;48
273;0.0212426;47
274;0.0209889;48
275;0.0230599;43
276;0.0210331;48
277;0.0214837;47
278;0.021642;46
279;0.0214679;47
280;0.0214489;47
281;0.0206393;48
282;0.0211371;47
283;0.0215107;46
284;0.0211259;47
285;0.0233313;43
286;0.0215016;47
287;0.0205087;49
288;0.0209357;48
289;0.0208404;48
290;0.0213274;47
291;0.0207994;48
292;0.0206896;48
293;0.0208176;48
294;0.0207863;48
295;0.0209031;48
296;0.0208042;48
297;0.0210314;48
298;0.0207718;48
299;0.0217353;46
300;0.0217929;46
301;0.0208181;48
302;0.0212946;47
303;0.0206393;48
304;0.0206851;48
305;0.0213234;47
306;0.0211456;47
307;0.0208604;48
308;0.0210543;47
309;0.0205436;49
310;0.0210517;48
311;0.0218656;46
312;0.0207774;48
313;0.0209004;48
314;0.0209254;48
315;0.0206632;48
316;0.023248;43
317;0.0209762;48
318;0.02108;47
319;0.0220715;45
320;0.0212481;47
321;0.0236004;42
322;0.0219016;46
323;0.0216366;46
324;0.022346;45
325;0.0230367;43
326;0.0229619;44
327;0.0217336;46
328;0.0215903;46
329;0.0215154;46
330;0.0218501;46
331;0.0221138;45
332;0.0216404;46
333;0.0215505;46
334;0.0213336;47
335;0.0216908;46
336;0.0218341;46
337;0.0237592;42
338;0.0214807;47
339;0.0216922;46
340;0.0211891;47
341;0.0221631;45
342;0.0211725;47
343;0.0216032;46
344;0.0235394;42
345;0.0210091;48
346;0.0221948;45
347;0.021345;47
348;0.021459;47
349;0.0211982;47
350;0.0213534;47
351;0.0216488;46
352;0.0207232;48
353;0.0210082;48
354;0.0213237;47
355;0.0209311;48
356;0.0210958;47
357;0.0213709;47
358;0.020987;48
359;0.0211513;47
360;0.0207871;48
361;0.0213124;47
362;0.0215035;47
363;0.0208223;48
364;0.0210098;48
365;0.0213255;47
366;0.0212402;47
367;0.0216432;46
368;0.0225005;44
369;0.0206347;48
370;0.0214864;47
371;0.0208668;48
372;0.0227167;44
373;0.0215854;46
374;0.0215427;46
375;0.0212734;47
376;0.0213206;47
377;0.0235887;42
378;0.021385;47
379;0.0213037;47
380;0.0217132;46
381;0.0212046;47
382;0.020697;48
383;0.0205862;49
384;0.0204905;49
385;0.0208499;48
386;0.0211619;47
387;0.0209689;48
388;0.0206642;48
389;0.0207559;48
390;0.0207991;48
391;0.0216015;46
392;0.0208963;48
393;0.0208292;48
394;0.0206355;48
395;0.0228423;44
396;0.0213192;47
397;0.0228718;44
398;0.020795;48
399;0.0208349;48
400;0.0210972;47
401;0.020838;48
402;0.0215584;46
403;0.0209443;48
404;0.0210129;48
405;0.0210502;48
406;0.0208289;48
407;0.021686;46
408;0.0211893;47
409;0.0211;47
410;0.0212743;47
411;0.0212092;47
412;0.0227044;44
413;0.0206812;48
414;0.0224326;45
415;0.0210786;47
416;0.0213565;47
417;0.0212535;47
418;0.0212687;47
419;0.0210796;47
420;0.0209478;48
421;0.0211853;47
422;0.0215176;46
423;0.0208619;48
424;0.0212902;47
425;0.0211413;47
426;0.0242312;41
427;0.0220459;45
428;0.0244502;41
429;0.0226325;44
430;0.0207079;48
431;0.0212503;47
432;0.0234019;43
433;0.0210927;47
434;0.0209801;48
435;0.0223538;45
436;0.0208991;48
437;0.0214457;47
438;0.0239489;42
439;0.0217472;46
440;0.0206821;48
441;0.02088;48
442;0.0212552;47
443;0.0207848;48
444;0.0212133;47
445;0.0208987;48
446;0.0210751;47
447;0.0213935;47
448;0.0214333;47
449;0.0215653;46
450;0.0210333;48
451;0.0208096;48
452;0.0214582;47
453;0.0216887;46
454;0.0212098;47
455;0.0216869;46
456;0.0207208;48
457;0.0207773;48
458;0.0214597;47
459;0.0204893;49
460;0.0208696;48
461;0.0208769;48
462;0.0205149;49
463;0.0211151;47
464;0.0219679;46
465;0.0215988;46
466;0.0210722;47
467;0.021568;46
468;0.0209431;48
469;0.0219693;46
470;0.0217136;46
471;0.0223858;45
472;0.0213686;47
473;0.0214448;47
474;0.0222336;45
475;0.021159;47
476;0.0209291;48
477;0.0225286;44
478;0.0212365;47
479;0.0209775;48
480;0.0210523;48
481;0.023605;42
482;0.021163;47
483;0.0212764;47
484;0.021067;47
485;0.0210918;47
486;0.021167;47
487;0.0215285;46
488;0.0213524;47
489;0.0214753;47
490;0.0213949;47
491;0.0212634;47
492;0.021059;47
493;0.0214502;47
494;0.0216567;46
495;0.0217917;46
496;0.0215415;46
497;0.0214638;47
498;0.0216283;46
499;0.0209836;48
