Frame;DeltaTime;FPS
Average;0.0727083;14
0;0.105547;9
1;0.0700746;14
2;0.0730968;14
3;0.0713213;14
4;0.0699609;14
5;0.0709584;14
6;0.0697787;14
7;0.0704878;14
8;0.0699124;14
9;0.0692774;14
10;0.0730587;14
11;0.0702253;14
12;0.0703703;14
13;0.0702324;14
14;0.0707559;14
15;0.0708029;14
16;0.0715321;14
17;0.0725318;14
18;0.0786357;13
19;0.0829985;12
20;0.0857049;12
21;0.0820467;12
22;0.0774534;13
23;0.0758389;13
24;0.0751481;13
25;0.0753245;13
26;0.0705163;14
27;0.0707055;14
28;0.0730705;14
29;0.0721246;14
30;0.0718079;14
31;0.0727681;14
32;0.0723502;14
33;0.0716987;14
34;0.071586;14
35;0.073197;14
36;0.0719573;14
37;0.068841;15
38;0.0695602;14
39;0.0695779;14
40;0.0709217;14
41;0.0703679;14
42;0.0718404;14
43;0.0714137;14
44;0.0721373;14
45;0.0792949;13
46;0.0767848;13
47;0.0772641;13
48;0.0745959;13
49;0.0783092;13
50;0.0743575;13
51;0.0725118;14
52;0.0718112;14
53;0.0744684;13
54;0.075454;13
55;0.0775146;13
56;0.0950726;11
57;0.0877944;11
58;0.109789;9
59;0.0782786;13
60;0.0757013;13
61;0.0747756;13
62;0.0720787;14
63;0.0734948;14
64;0.0722412;14
65;0.0714113;14
66;0.0719908;14
67;0.0713855;14
68;0.0709517;14
69;0.0752195;13
70;0.0721891;14
71;0.0729808;14
72;0.0740959;13
73;0.0724184;14
74;0.0730649;14
75;0.0748901;13
76;0.07183;14
77;0.0736823;14
78;0.0717835;14
79;0.0703222;14
80;0.0705433;14
81;0.0696672;14
82;0.0699697;14
83;0.070286;14
84;0.0699548;14
85;0.0745538;13
86;0.0776916;13
87;0.0707135;14
88;0.0752941;13
89;0.0722288;14
90;0.0709934;14
91;0.0716091;14
92;0.0723631;14
93;0.0751145;13
94;0.0716065;14
95;0.0716506;14
96;0.0705877;14
97;0.0733849;14
98;0.0755375;13
99;0.0746593;13
100;0.0737879;14
101;0.0768734;13
102;0.0769506;13
103;0.076555;13
104;0.0715923;14
105;0.0701219;14
106;0.070201;14
107;0.069661;14
108;0.0700822;14
109;0.0707722;14
110;0.070679;14
111;0.0704168;14
112;0.0701458;14
113;0.0703173;14
114;0.0695444;14
115;0.0698814;14
116;0.0697432;14
117;0.0697286;14
118;0.069792;14
119;0.0697571;14
120;0.0730592;14
121;0.0728346;14
122;0.0734147;14
123;0.0727276;14
124;0.0740135;14
125;0.0751062;13
126;0.0742801;13
127;0.075332;13
128;0.0752337;13
129;0.0745411;13
130;0.0742236;13
131;0.0745695;13
132;0.0730907;14
133;0.0751966;13
134;0.074141;13
135;0.0703989;14
136;0.0708659;14
137;0.0707851;14
138;0.072864;14
139;0.0714976;14
140;0.0718206;14
141;0.0719323;14
142;0.0709847;14
143;0.071031;14
144;0.0709076;14
145;0.0707378;14
146;0.0705277;14
147;0.0709369;14
148;0.0709495;14
149;0.0716881;14
150;0.0702195;14
151;0.0771266;13
152;0.0855806;12
153;0.0804644;12
154;0.0805134;12
155;0.0757828;13
156;0.0757897;13
157;0.0757878;13
158;0.0726117;14
159;0.0724894;14
160;0.0699485;14
161;0.0755822;13
162;0.0782064;13
163;0.0822906;12
164;0.0747726;13
165;0.072866;14
166;0.0708864;14
167;0.0719594;14
168;0.0727849;14
