Frame;DeltaTime;FPS
Average;0.0217132;46
0;0.0551355;18
1;0.021199;47
2;0.0247927;40
3;0.0215809;46
4;0.0215323;46
5;0.0220482;45
6;0.0231497;43
7;0.0233377;43
8;0.0229095;44
9;0.0213386;47
10;0.0213468;47
11;0.0210157;48
12;0.020771;48
13;0.0213589;47
14;0.0210615;47
15;0.0209149;48
16;0.0210879;47
17;0.0210878;47
18;0.0213035;47
19;0.0212244;47
20;0.0206782;48
21;0.0213364;47
22;0.0217012;46
23;0.0216894;46
24;0.0211761;47
25;0.0213021;47
26;0.0211776;47
27;0.0228851;44
28;0.0213367;47
29;0.0214215;47
30;0.0211836;47
31;0.021196;47
32;0.0213069;47
33;0.0213696;47
34;0.0209731;48
35;0.0215847;46
36;0.0237403;42
37;0.0220118;45
38;0.0214226;47
39;0.0213473;47
40;0.0212648;47
41;0.020787;48
42;0.0210793;47
43;0.0217132;46
44;0.0232954;43
45;0.0222219;45
46;0.020894;48
47;0.0214684;47
48;0.0215375;46
49;0.021451;47
50;0.0219054;46
51;0.0218497;46
52;0.0219046;46
53;0.0215548;46
54;0.0218623;46
55;0.0227743;44
56;0.0207911;48
57;0.021203;47
58;0.0213498;47
59;0.0211336;47
60;0.0222936;45
61;0.0217507;46
62;0.0213738;47
63;0.0227286;44
64;0.0214718;47
65;0.0212367;47
66;0.0209244;48
67;0.0211419;47
68;0.0211837;47
69;0.0214662;47
70;0.0213911;47
71;0.0213824;47
72;0.0209303;48
73;0.0212785;47
74;0.0214089;47
75;0.0211102;47
76;0.0212036;47
77;0.0216983;46
78;0.0207642;48
79;0.021488;47
80;0.0211713;47
81;0.021129;47
82;0.0210249;48
83;0.0212117;47
84;0.0214193;47
85;0.0220142;45
86;0.0210577;47
87;0.0210343;48
88;0.0211461;47
89;0.0212928;47
90;0.0211607;47
91;0.0229152;44
92;0.0221992;45
93;0.0211126;47
94;0.0212642;47
95;0.0233194;43
96;0.0222139;45
97;0.0213962;47
98;0.0213188;47
99;0.0208176;48
100;0.0211205;47
101;0.0217901;46
102;0.0219775;46
103;0.0219571;46
104;0.02247;45
105;0.0226138;44
106;0.0208216;48
107;0.0212813;47
108;0.0225822;44
109;0.0223706;45
110;0.0230182;43
111;0.0217792;46
112;0.0211238;47
113;0.02109;47
114;0.0211646;47
115;0.0232601;43
116;0.0215694;46
117;0.021091;47
118;0.0212347;47
119;0.0215754;46
120;0.0209592;48
121;0.0215822;46
122;0.0207516;48
123;0.0210999;47
124;0.0228767;44
125;0.0210967;47
126;0.0213851;47
127;0.0207828;48
128;0.0212371;47
129;0.0212296;47
130;0.0211533;47
131;0.0211427;47
132;0.0224326;45
133;0.0214797;47
134;0.021045;48
135;0.0207595;48
136;0.0212091;47
137;0.0212427;47
138;0.0211956;47
139;0.0212179;47
140;0.0212027;47
141;0.0211252;47
142;0.0213075;47
143;0.0217526;46
144;0.0213919;47
145;0.0214801;47
146;0.024601;41
147;0.0216636;46
148;0.0209465;48
149;0.0210225;48
150;0.0227177;44
151;0.0215986;46
152;0.0214106;47
153;0.0239582;42
154;0.0217444;46
155;0.0214895;47
156;0.0213769;47
157;0.021363;47
158;0.0237839;42
159;0.0225115;44
160;0.0206622;48
161;0.0213041;47
162;0.0209776;48
163;0.0208017;48
164;0.0209851;48
165;0.0215122;46
166;0.0210805;47
167;0.0210554;47
168;0.0228133;44
169;0.0215282;46
170;0.0215167;46
171;0.0238834;42
172;0.0217691;46
173;0.0214494;47
174;0.0211948;47
175;0.0210749;47
176;0.0213472;47
177;0.0212134;47
178;0.0216644;46
179;0.0211615;47
180;0.0225616;44
181;0.0220113;45
182;0.0218036;46
183;0.021969;46
184;0.0215593;46
185;0.0217736;46
186;0.0217233;46
187;0.0217659;46
188;0.0221965;45
189;0.0215143;46
190;0.0231944;43
191;0.0215746;46
192;0.0212821;47
193;0.0210887;47
194;0.0229492;44
195;0.0223105;45
196;0.020901;48
197;0.0210142;48
198;0.0207714;48
199;0.0214426;47
200;0.0214922;47
201;0.0210624;47
202;0.0210074;48
203;0.0213028;47
204;0.0212454;47
205;0.0214648;47
206;0.023142;43
207;0.0209519;48
208;0.0210481;48
209;0.0220396;45
210;0.0217982;46
211;0.0221395;45
212;0.021201;47
213;0.0223744;45
214;0.0214719;47
215;0.0216593;46
216;0.0212755;47
217;0.0210064;48
218;0.0214018;47
219;0.0214216;47
220;0.0220763;45
221;0.021205;47
222;0.0209329;48
223;0.0217787;46
224;0.0208207;48
225;0.0213555;47
226;0.0215713;46
227;0.0240911;42
228;0.0222971;45
229;0.0218027;46
