Frame;DeltaTime;FPS
Average;0.126165;8
0;0.155853;6
1;0.137442;7
2;0.122017;8
3;0.126104;8
4;0.122788;8
5;0.124033;8
6;0.126008;8
7;0.122908;8
8;0.122337;8
9;0.122525;8
10;0.124001;8
11;0.130121;8
12;0.137989;7
13;0.126438;8
14;0.12251;8
15;0.122311;8
16;0.12398;8
17;0.124697;8
18;0.121566;8
19;0.122039;8
20;0.12348;8
21;0.124834;8
22;0.12431;8
23;0.121769;8
24;0.122589;8
25;0.123534;8
26;0.123491;8
27;0.125695;8
28;0.126324;8
29;0.126232;8
30;0.125051;8
31;0.124738;8
32;0.124437;8
33;0.148377;7
34;0.1515;7
35;0.126892;8
36;0.127765;8
37;0.122617;8
38;0.122587;8
39;0.124551;8
40;0.123989;8
41;0.12271;8
42;0.122594;8
43;0.122882;8
44;0.123329;8
45;0.123295;8
46;0.123521;8
47;0.126125;8
48;0.12644;8
49;0.125979;8
50;0.124968;8
51;0.12611;8
52;0.123043;8
53;0.124747;8
54;0.124708;8
55;0.125388;8
56;0.125962;8
57;0.125074;8
58;0.123151;8
59;0.123198;8
60;0.124895;8
61;0.123428;8
62;0.123371;8
63;0.123471;8
64;0.122576;8
65;0.123173;8
66;0.123469;8
67;0.122903;8
68;0.124061;8
69;0.122702;8
70;0.125337;8
71;0.123707;8
72;0.122851;8
73;0.128698;8
74;0.126633;8
75;0.124066;8
76;0.123404;8
77;0.123967;8
78;0.123922;8
79;0.124948;8
80;0.123705;8
81;0.123563;8
82;0.122977;8
83;0.123175;8
84;0.123241;8
85;0.122915;8
86;0.125914;8
87;0.123417;8
88;0.122975;8
89;0.12325;8
90;0.122648;8
91;0.125548;8
92;0.123781;8
93;0.123914;8
94;0.123338;8
95;0.123398;8
96;0.123768;8
97;0.123295;8
98;0.123601;8
99;0.124362;8
100;0.126042;8
101;0.124863;8
102;0.123407;8
103;0.124597;8
104;0.122958;8
105;0.123279;8
106;0.123803;8
107;0.123914;8
108;0.123531;8
109;0.124658;8
110;0.126602;8
111;0.123058;8
112;0.126256;8
113;0.125693;8
114;0.124907;8
115;0.127489;8
116;0.126152;8
117;0.125546;8
118;0.122993;8
119;0.122447;8
120;0.123307;8
121;0.123113;8
122;0.123605;8
123;0.124382;8
124;0.123895;8
125;0.123441;8
126;0.124186;8
127;0.123487;8
128;0.124894;8
129;0.127109;8
130;0.129222;8
131;0.123486;8
132;0.124473;8
133;0.123976;8
134;0.122516;8
135;0.12289;8
136;0.122562;8
137;0.126146;8
138;0.125408;8
139;0.122903;8
140;0.124691;8
141;0.12281;8
142;0.12407;8
143;0.124699;8
144;0.125072;8
145;0.12477;8
146;0.124867;8
147;0.126204;8
148;0.124255;8
149;0.123977;8
150;0.123878;8
151;0.124457;8
152;0.123216;8
153;0.123335;8
154;0.12362;8
155;0.123851;8
156;0.124125;8
157;0.125745;8
158;0.124254;8
159;0.122986;8
160;0.122872;8
161;0.12267;8
162;0.122501;8
163;0.124215;8
164;0.123823;8
165;0.123582;8
166;0.123355;8
167;0.122401;8
168;0.123584;8
169;0.12388;8
170;0.123569;8
171;0.122743;8
172;0.1242;8
173;0.123689;8
174;0.124422;8
175;0.123331;8
176;0.168321;6
177;0.137005;7
178;0.126221;8
179;0.125631;8
180;0.123807;8
181;0.124304;8
182;0.129963;8
183;0.131682;8
184;0.126562;8
185;0.124643;8
186;0.123865;8
187;0.123984;8
188;0.123233;8
189;0.124846;8
190;0.124467;8
191;0.126572;8
192;0.124414;8
193;0.123841;8
194;0.127242;8
195;0.131579;8
196;0.158786;6
197;0.14828;7
198;0.133552;7
199;0.137793;7
200;0.126721;8
201;0.123804;8
202;0.124536;8
203;0.127738;8
204;0.134064;7
205;0.125933;8
206;0.128103;8
207;0.12534;8
208;0.125046;8
209;0.124614;8
210;0.125354;8
211;0.125376;8
212;0.124295;8
213;0.12476;8
214;0.124701;8
215;0.12497;8
216;0.123936;8
217;0.124316;8
218;0.12439;8
219;0.124985;8
220;0.124785;8
221;0.12677;8
222;0.12579;8
223;0.124538;8
224;0.123903;8
225;0.12458;8
226;0.123123;8
227;0.124993;8
228;0.125241;8
229;0.123334;8
230;0.123347;8
231;0.124702;8
232;0.12483;8
233;0.126401;8
234;0.123677;8
235;0.122447;8
236;0.122681;8
237;0.122686;8
238;0.124974;8
239;0.126334;8
240;0.126672;8
241;0.124921;8
242;0.126879;8
243;0.127084;8
244;0.124596;8
245;0.127984;8
246;0.13534;7
247;0.128185;8
248;0.188512;5
249;0.17773;6
250;0.126296;8
